date,CP_cum,CU_cum,CH7_cum,CH12_cum,Tmean_hour,CP_daily,CU_daily,CH7_daily,CH12_daily
2018-07-07,0.0,-22753.0,0.0,430.0,15.328202857905639,0.0,-4.5,0.0,0.0
2018-07-08,0.0,-22753.0,0.0,438.0,14.130346971153969,0.0,0.0,0.0,8.0
2018-07-09,0.0,-22756.5,0.0,443.0,14.783056057692063,0.0,-3.5,0.0,5.0
2018-07-10,0.0,-22757.0,0.0,450.0,14.269412799145682,0.0,-0.5,0.0,7.0
2018-07-11,0.0,-22762.0,0.0,450.0,15.122531143162256,0.0,-5.0,0.0,0.0
2018-07-12,0.0,-22767.5,0.0,454.0,15.13125,0.0,-5.5,0.0,4.0
2018-07-13,0.0,-22772.5,0.0,454.0,15.236018685897355,0.0,-5.0,0.0,0.0
2018-07-14,0.0,-22777.5,0.0,459.0,15.183140571581129,0.0,-5.0,0.0,5.0
2018-07-15,0.0,-22783.5,0.0,464.0,15.16225977029965,0.0,-6.0,0.0,5.0
2018-07-16,0.0,-22789.0,0.0,464.0,15.772700170940391,0.0,-5.5,0.0,0.0
2018-07-17,0.0,-22795.5,0.0,464.0,16.12828737179471,0.0,-6.5,0.0,0.0
2018-07-18,0.0,-22803.5,0.0,464.0,16.143171714743385,0.0,-8.0,0.0,0.0
2018-07-19,0.0,-22815.5,0.0,464.0,16.836921714743383,0.0,-12.0,0.0,0.0
2018-07-20,0.0,-22820.5,0.0,464.0,15.638656570513232,0.0,-5.0,0.0,0.0
2018-07-21,0.0,-22830.5,0.0,464.0,16.352215315170543,0.0,-10.0,0.0,0.0
2018-07-22,0.0,-22835.5,0.0,464.0,15.162259770299654,0.0,-5.0,0.0,0.0
2018-07-23,0.0,-22841.5,0.0,464.0,15.892762457264903,0.0,-6.0,0.0,0.0
2018-07-24,0.0,-22851.0,0.0,464.0,16.342268685897352,0.0,-9.5,0.0,0.0
2018-07-25,0.0,-22858.5,0.0,464.0,16.28125,0.0,-7.5,0.0,0.0
2018-07-26,0.0,-22863.5,0.0,464.0,15.679274914529804,0.0,-5.0,0.0,0.0
2018-07-27,0.0,-22868.0,0.0,464.0,14.970809599359262,0.0,-4.5,0.0,0.0
2018-07-28,0.0,-22873.0,0.0,464.0,15.561512457264902,0.0,-5.0,0.0,0.0
2018-07-29,0.0,-22878.5,0.0,464.0,15.678287371794708,0.0,-5.5,0.0,0.0
2018-07-30,0.0,-22883.5,0.0,464.0,15.49703737179471,0.0,-5.0,0.0,0.0
2018-07-31,0.0,-22883.0,0.0,464.0,14.029034684829456,0.0,0.5,0.0,0.0
2018-08-01,0.0,-22888.5,0.0,464.0,15.40229982905961,0.0,-5.5,0.0,0.0
2018-08-02,0.0,-22897.5,0.0,464.0,16.223024914529805,0.0,-9.0,0.0,0.0
2018-08-03,0.0,-22903.0,0.0,464.0,15.774096971153968,0.0,-5.5,0.0,0.0
2018-08-04,0.0,-22908.5,0.0,464.0,15.5497464583328,0.0,-5.5,0.0,0.0
2018-08-05,0.0,-22912.5,0.0,472.0,14.645894113248326,0.0,-4.0,0.0,8.0
2018-08-06,0.0,-22919.0,0.0,472.0,15.982731314102645,0.0,-6.5,0.0,0.0
2018-08-07,0.0,-22930.0,0.0,472.0,16.78494662927319,0.0,-11.0,0.0,0.0
2018-08-08,0.0,-22936.0,0.0,472.0,15.697784684829458,0.0,-6.0,0.0,0.0
2018-08-09,0.0,-22945.0,0.0,472.0,16.303781143162254,0.0,-9.0,0.0,0.0
2018-08-10,0.0,-22949.5,0.0,472.0,15.476565827991713,0.0,-4.5,0.0,0.0
2018-08-11,0.0,-22956.0,0.0,472.0,15.966281143162256,0.0,-6.5,0.0,0.0
2018-08-12,0.0,-22961.0,0.0,472.0,15.672121885683774,0.0,-5.0,0.0,0.0
2018-08-13,0.0,-22966.5,0.0,472.0,15.646134342948677,0.0,-5.5,0.0,0.0
2018-08-14,0.0,-22976.5,0.0,472.0,16.278781143162256,0.0,-10.0,0.0,0.0
2018-08-15,0.0,-22982.5,0.0,472.0,15.793087200854318,0.0,-6.0,0.0,0.0
2018-08-16,0.0,-22988.0,0.0,479.0,15.080925256410582,0.0,-5.5,0.0,7.0
2018-08-17,0.0,-22995.5,0.0,479.0,16.017353199786424,0.0,-7.5,0.0,0.0
2018-08-18,0.0,-23001.5,0.0,479.0,15.912993771367548,0.0,-6.0,0.0,0.0
2018-08-19,0.0,-23009.0,0.0,479.0,15.847855886751672,0.0,-7.5,0.0,0.0
2018-08-20,0.0,-23015.0,0.0,485.0,15.163656570513231,0.0,-6.0,0.0,6.0
2018-08-21,0.0,-23025.5,0.0,485.0,16.60625,0.0,-10.5,0.0,0.0
2018-08-22,0.0,-23036.5,0.0,485.0,16.74325622863245,0.0,-11.0,0.0,0.0
2018-08-23,0.0,-23045.0,0.0,485.0,16.357731314102647,0.0,-8.5,0.0,0.0
2018-08-24,0.0,-23055.5,0.0,485.0,16.4365124572649,0.0,-10.5,0.0,0.0
2018-08-25,0.0,-23065.0,0.0,485.0,16.405587200854317,0.0,-9.5,0.0,0.0
2018-08-26,0.0,-23072.0,0.0,487.0,15.549181485043036,0.0,-7.0,0.0,2.0
2018-08-27,0.0,-23080.5,0.0,487.0,16.089475085470195,0.0,-8.5,0.0,0.0
2018-08-28,0.0,-23088.0,0.0,487.0,16.066365657051325,0.0,-7.5,0.0,0.0
2018-08-29,0.0,-23097.5,0.0,487.0,16.259128114316223,0.0,-9.5,0.0,0.0
2018-08-30,0.0,-23107.0,0.0,487.0,16.452878114316224,0.0,-9.5,0.0,0.0
2018-08-31,0.0,-23118.0,0.0,487.0,16.696134342948678,0.0,-11.0,0.0,0.0
2018-09-01,0.0,-23127.0,0.0,487.0,16.485765144230154,0.0,-9.0,0.0,0.0
2018-09-02,0.0,-23132.5,0.0,494.0,14.942112970086072,0.0,-5.5,0.0,7.0
2018-09-03,0.0,-23141.0,0.0,494.0,16.281659257478484,0.0,-8.5,0.0,0.0
2018-09-04,0.0,-23152.0,0.0,494.0,16.3125,0.0,-11.0,0.0,0.0
2018-09-05,0.0,-23158.5,0.0,494.0,15.997290913461908,0.0,-6.5,0.0,0.0
2018-09-06,0.0,-23169.0,0.0,494.0,16.775155715811284,0.0,-10.5,0.0,0.0
2018-09-07,0.0,-23178.0,0.0,498.0,16.179443942307937,0.0,-9.0,0.0,4.0
2018-09-08,0.0,-23190.0,0.0,498.0,16.95584074252152,0.0,-12.0,0.0,0.0
2018-09-09,0.0,-23202.0,0.0,498.0,16.9375,0.0,-12.0,0.0,0.0
2018-09-10,0.0,-23210.5,0.0,498.0,16.271218856837745,0.0,-8.5,0.0,0.0
2018-09-11,0.0,-23221.5,0.0,498.0,16.730262457264903,0.0,-11.0,0.0,0.0
2018-09-12,0.0,-23234.5,0.0,498.0,17.358634342948676,0.0,-13.0,0.0,0.0
2018-09-13,0.0,-23248.5,0.0,498.0,17.779021372862605,0.0,-14.0,0.0,0.0
2018-09-14,0.0,-23259.0,0.0,500.0,16.701650341880782,0.0,-10.5,0.0,2.0
2018-09-15,0.0,-23274.0,0.0,500.0,18.04325622863245,0.0,-15.0,0.0,0.0
2018-09-16,0.0,-23288.0,0.0,500.0,17.71546262820529,0.0,-14.0,0.0,0.0
2018-09-17,0.0,-23302.5,0.0,500.0,17.716774914529804,0.0,-14.5,0.0,0.0
2018-09-18,0.0,-23316.0,0.0,500.0,17.341859428418875,0.0,-13.5,0.0,0.0
2018-09-19,0.0,-23329.5,0.0,500.0,17.587330972221867,0.0,-13.5,0.0,0.0
2018-09-20,0.0,-23341.0,0.0,500.0,16.479528456197006,0.0,-11.5,0.0,0.0
2018-09-21,0.0,-23354.5,0.0,500.0,17.437993771367548,0.0,-13.5,0.0,0.0
2018-09-22,0.0,-23368.5,0.0,500.0,17.628527601495055,0.0,-14.0,0.0,0.0
2018-09-23,0.0,-23376.5,0.0,505.0,15.794991084402298,0.0,-8.0,0.0,5.0
2018-09-24,0.0,-23390.5,0.0,505.0,17.855262457264903,0.0,-14.0,0.0,0.0
2018-09-25,0.0,-23407.0,0.0,505.0,18.417353199786422,0.0,-16.5,0.0,0.0
2018-09-26,0.0,-23426.0,0.0,505.0,18.979768685897355,0.0,-19.0,0.0,0.0
2018-09-27,0.0,-23444.0,0.0,505.0,18.470062286324513,0.0,-18.0,0.0,0.0
2018-09-28,0.0,-23458.0,0.0,505.0,17.54729091346191,0.0,-14.0,0.0,0.0
2018-09-29,0.0,-23476.0,0.0,505.0,18.50410588675167,0.0,-18.0,0.0,0.0
2018-09-30,0.0,-23489.0,0.0,505.0,17.589065827991714,0.0,-13.0,0.0,0.0
2018-10-01,0.0,-23505.5,0.0,505.0,18.759706399572842,0.0,-16.5,0.0,0.0
2018-10-02,0.0,-23526.0,0.0,505.0,19.768665486110933,0.0,-20.5,0.0,0.0
2018-10-03,0.0,-23545.5,0.0,505.0,19.18733097222187,0.0,-19.5,0.0,0.0
2018-10-04,0.0,-23560.0,0.0,505.0,18.33125,0.0,-14.5,0.0,0.0
2018-10-05,0.0,-23574.5,0.0,505.0,18.444159257478482,0.0,-14.5,0.0,0.0
2018-10-06,0.0,-23588.0,0.0,505.0,17.834212628205293,0.0,-13.5,0.0,0.0
2018-10-07,0.0,-23602.5,0.0,505.0,18.80756228632451,0.0,-14.5,0.0,0.0
2018-10-08,0.0,-23616.5,0.0,505.0,18.11825622863245,0.0,-14.0,0.0,0.0
2018-10-09,0.0,-23629.0,0.0,505.0,18.01670371260759,0.0,-12.5,0.0,0.0
2018-10-10,0.0,-23650.5,0.0,505.0,19.774012457264902,0.0,-21.5,0.0,0.0
2018-10-11,0.0,-23670.5,0.0,505.0,19.190871885683773,0.0,-20.0,0.0,0.0
2018-10-12,0.0,-23689.5,0.0,505.0,19.117762457264902,0.0,-19.0,0.0,0.0
2018-10-13,0.0,-23706.5,0.0,505.0,18.289475085470198,0.0,-17.0,0.0,0.0
2018-10-14,0.0,-23722.0,0.0,505.0,17.991859428418874,0.0,-15.5,0.0,0.0
2018-10-15,0.0,-23739.0,0.0,505.0,18.598518685897353,0.0,-17.0,0.0,0.0
2018-10-16,0.0,-23757.5,0.0,505.0,18.8625,0.0,-18.5,0.0,0.0
2018-10-17,0.0,-23776.5,0.0,505.0,18.744243771367547,0.0,-19.0,0.0,0.0
2018-10-18,0.0,-23795.0,0.0,505.0,18.85575622863245,0.0,-18.5,0.0,0.0
2018-10-19,0.0,-23814.0,0.0,505.0,19.006249999999998,0.0,-19.0,0.0,0.0
2018-10-20,0.0,-23833.0,0.0,505.0,18.836103199786418,0.0,-19.0,0.0,0.0
2018-10-21,0.0,-23852.0,0.0,505.0,18.647615657051322,0.0,-19.0,0.0,0.0
2018-10-22,0.0,-23871.0,0.0,505.0,19.09399022970035,0.0,-19.0,0.0,0.0
2018-10-23,0.0,-23886.5,0.0,505.0,18.19194394230794,0.0,-15.5,0.0,0.0
2018-10-24,0.0,-23903.5,0.0,505.0,19.095231314102648,0.0,-17.0,0.0,0.0
2018-10-25,0.0,-23923.5,0.0,505.0,19.376481314102648,0.0,-20.0,0.0,0.0
2018-10-26,0.0,-23943.5,0.0,505.0,19.17648131410265,0.0,-20.0,0.0,0.0
2018-10-27,0.0,-23963.5,0.0,505.0,19.48125,0.0,-20.0,0.0,0.0
2018-10-28,0.0,-23985.0,0.0,505.0,20.11965302884603,0.0,-21.5,0.0,0.0
2018-10-29,0.0,-24006.5,0.0,505.0,19.94424377136755,0.0,-21.5,0.0,0.0
2018-10-30,0.0,-24027.0,0.0,505.0,19.779684172008288,0.0,-20.5,0.0,0.0
2018-10-31,0.0,-24044.0,0.0,505.0,19.384212628205294,0.0,-17.0,0.0,0.0
2018-11-01,0.0,-24064.5,0.0,505.0,20.04514680021358,0.0,-20.5,0.0,0.0
2018-11-02,0.0,-24084.5,0.0,505.0,19.963981314102643,0.0,-20.0,0.0,0.0
2018-11-03,0.0,-24106.0,0.0,505.0,20.542353199786422,0.0,-21.5,0.0,0.0
2018-11-04,0.0,-24130.0,0.0,505.0,20.52409697115397,0.0,-24.0,0.0,0.0
2018-11-05,0.0,-24154.0,0.0,505.0,20.825987542735096,0.0,-24.0,0.0,0.0
2018-11-06,0.0,-24177.0,0.0,505.0,20.577949316238442,0.0,-23.0,0.0,0.0
2018-11-07,0.0,-24192.0,0.0,505.0,18.683478627137394,0.0,-15.0,0.0,0.0
2018-11-08,0.0,-24215.0,0.0,505.0,20.857731314102647,0.0,-23.0,0.0,0.0
2018-11-09,0.0,-24239.0,0.0,505.0,21.230262457264903,0.0,-24.0,0.0,0.0
2018-11-10,0.0,-24263.0,0.0,505.0,20.819568514956966,0.0,-24.0,0.0,0.0
2018-11-11,0.0,-24282.0,0.0,505.0,20.07014680021358,0.0,-19.0,0.0,0.0
2018-11-12,0.0,-24301.0,0.0,505.0,20.442268685897353,0.0,-19.0,0.0,0.0
2018-11-13,0.0,-24320.5,0.0,505.0,20.117028456197005,0.0,-19.5,0.0,0.0
2018-11-14,0.0,-24342.5,0.0,505.0,20.52023131410265,0.0,-22.0,0.0,0.0
2018-11-15,0.0,-24364.5,0.0,505.0,20.78125,0.0,-22.0,0.0,0.0
2018-11-16,0.0,-24388.5,0.0,505.0,21.048109428418872,0.0,-24.0,0.0,0.0
2018-11-17,0.0,-24412.5,0.0,505.0,21.1552624572649,0.0,-24.0,0.0,0.0
2018-11-18,0.0,-24436.5,0.0,505.0,21.316365657051325,0.0,-24.0,0.0,0.0
2018-11-19,0.0,-24460.5,0.0,505.0,21.989390571581126,0.0,-24.0,0.0,0.0
2018-11-20,0.0,-24484.5,0.0,505.0,22.082562286324514,0.0,-24.0,0.0,0.0
2018-11-21,0.0,-24506.5,0.0,505.0,21.239065827991713,0.0,-22.0,0.0,0.0
2018-11-22,0.0,-24530.5,0.0,505.0,21.69037811431623,0.0,-24.0,0.0,0.0
2018-11-23,0.0,-24554.5,0.0,505.0,21.414630801281476,0.0,-24.0,0.0,0.0
2018-11-24,0.0,-24571.5,0.0,505.0,19.989884342948677,0.0,-17.0,0.0,0.0
2018-11-25,0.0,-24589.0,0.0,505.0,20.38191279914568,0.0,-17.5,0.0,0.0
2018-11-26,0.0,-24612.0,0.0,505.0,21.736187713675488,0.0,-23.0,0.0,0.0
2018-11-27,0.0,-24636.0,0.0,505.0,22.591774914529807,0.0,-24.0,0.0,0.0
2018-11-28,0.0,-24660.0,0.0,505.0,22.149830972221867,0.0,-24.0,0.0,0.0
2018-11-29,0.0,-24680.5,0.0,505.0,21.285031143162257,0.0,-20.5,0.0,0.0
2018-11-30,0.0,-24701.0,0.0,505.0,21.611427943375833,0.0,-20.5,0.0,0.0
2018-12-01,0.0,-24720.5,0.0,505.0,20.746134342948675,0.0,-19.5,0.0,0.0
2018-12-02,0.0,-24736.0,0.0,505.0,19.761765998932102,0.0,-15.5,0.0,0.0
2018-12-03,0.0,-24756.5,0.0,505.0,20.584128114316226,0.0,-20.5,0.0,0.0
2018-12-04,0.0,-24777.0,0.0,505.0,20.178781143162254,0.0,-20.5,0.0,0.0
2018-12-05,0.0,-24794.0,0.0,505.0,20.232068514956964,0.0,-17.0,0.0,0.0
2018-12-06,0.0,-24809.5,0.0,505.0,20.17689057158113,0.0,-15.5,0.0,0.0
2018-12-07,0.0,-24825.0,0.0,505.0,19.83618771367549,0.0,-15.5,0.0,0.0
2018-12-08,0.0,-24843.0,0.0,505.0,20.05904360042716,0.0,-18.0,0.0,0.0
2018-12-09,0.0,-24858.5,0.0,505.0,19.720894113248328,0.0,-15.5,0.0,0.0
2018-12-10,0.0,-24880.0,0.0,505.0,21.051481314102645,0.0,-21.5,0.0,0.0
2018-12-11,0.0,-24902.0,0.0,505.0,21.319568514956966,0.0,-22.0,0.0,0.0
2018-12-12,0.0,-24921.0,0.0,505.0,20.818749999999998,0.0,-19.0,0.0,0.0
2018-12-13,0.0,-24941.5,0.0,505.0,21.710115657051322,0.0,-20.5,0.0,0.0
2018-12-14,0.0,-24963.5,0.0,505.0,22.199421714743384,0.0,-22.0,0.0,0.0
2018-12-15,0.0,-24984.0,0.0,505.0,21.432322056624162,0.0,-20.5,0.0,0.0
2018-12-16,0.0,-25005.5,0.0,505.0,21.62540925747848,0.0,-21.5,0.0,0.0
2018-12-17,0.0,-25025.5,0.0,505.0,21.0884875427351,0.0,-20.0,0.0,0.0
2018-12-18,0.0,-25046.0,0.0,505.0,21.523109428418874,0.0,-20.5,0.0,0.0
2018-12-19,0.0,-25067.5,0.0,505.0,21.64909697115397,0.0,-21.5,0.0,0.0
2018-12-20,0.0,-25089.5,0.0,505.0,22.055671714743383,0.0,-22.0,0.0,0.0
2018-12-21,0.0,-25111.0,0.0,505.0,21.75189057158113,0.0,-21.5,0.0,0.0
2018-12-22,0.0,-25131.5,0.0,505.0,21.317541308040095,0.0,-20.5,0.0,0.0
2018-12-23,0.0,-25151.0,0.0,505.0,20.426830861628208,0.0,-19.5,0.0,0.0
2018-12-24,0.0,-25170.0,0.0,505.0,20.377338129496405,0.0,-19.0,0.0,0.0
2018-12-25,0.0,-25189.0,0.0,505.0,20.377338129496405,0.0,-19.0,0.0,0.0
2018-12-26,0.0,-25208.0,0.0,505.0,20.377338129496405,0.0,-19.0,0.0,0.0
2018-12-27,0.0,-25227.0,0.0,505.0,20.377338129496405,0.0,-19.0,0.0,0.0
2018-12-28,0.0,-25246.0,0.0,505.0,20.377338129496405,0.0,-19.0,0.0,0.0
2018-12-29,0.0,-25265.0,0.0,505.0,20.377338129496405,0.0,-19.0,0.0,0.0
2018-12-30,0.0,-25284.0,0.0,505.0,20.377338129496405,0.0,-19.0,0.0,0.0
2018-12-31,0.0,-25303.0,0.0,505.0,20.539331655589287,0.0,-19.0,0.0,0.0
2019-01-01,0.0,-25325.0,0.0,505.0,21.899012173420786,0.0,-22.0,0.0,0.0
2019-01-02,0.0,-25347.0,0.0,505.0,21.948177083333334,0.0,-22.0,0.0,0.0
2019-01-03,0.0,-25369.0,0.0,505.0,21.948177083333334,0.0,-22.0,0.0,0.0
2019-01-04,0.0,-25391.0,0.0,505.0,21.948177083333334,0.0,-22.0,0.0,0.0
2019-01-05,0.0,-25413.0,0.0,505.0,21.948177083333334,0.0,-22.0,0.0,0.0
2019-01-06,0.0,-25435.0,0.0,505.0,21.948177083333334,0.0,-22.0,0.0,0.0
2019-01-07,0.0,-25457.0,0.0,505.0,21.948177083333334,0.0,-22.0,0.0,0.0
2019-01-08,0.0,-25479.0,0.0,505.0,21.948177083333334,0.0,-22.0,0.0,0.0
2019-01-09,0.0,-25501.0,0.0,505.0,21.948177083333334,0.0,-22.0,0.0,0.0
2019-01-10,0.0,-25523.0,0.0,505.0,21.456876250268248,0.0,-22.0,0.0,0.0
2019-01-11,0.0,-25537.5,0.0,505.0,18.911931948080397,0.0,-14.5,0.0,0.0
2019-01-12,0.0,-25554.5,0.0,505.0,20.599675256410585,0.0,-17.0,0.0,0.0
2019-01-13,0.0,-25578.0,0.0,505.0,22.842677943375836,0.0,-23.5,0.0,0.0
2019-01-14,0.0,-25601.5,0.0,505.0,21.986681485043036,0.0,-23.5,0.0,0.0
2019-01-15,0.0,-25625.5,0.0,505.0,22.246459086538092,0.0,-24.0,0.0,0.0
2019-01-16,0.0,-25646.0,0.0,505.0,21.458225085470193,0.0,-20.5,0.0,0.0
2019-01-17,0.0,-25667.5,0.0,505.0,21.500493771367548,0.0,-21.5,0.0,0.0
2019-01-18,0.0,-25689.0,0.0,505.0,21.58988434294868,0.0,-21.5,0.0,0.0
2019-01-19,0.0,-25710.5,0.0,505.0,22.24095639957284,0.0,-21.5,0.0,0.0
2019-01-20,0.0,-25734.5,0.0,505.0,23.06159697115397,0.0,-24.0,0.0,0.0
2019-01-21,0.0,-25758.5,0.0,505.0,23.25,0.0,-24.0,0.0,0.0
2019-01-22,0.0,-25782.5,0.0,505.0,23.50459965811922,0.0,-24.0,0.0,0.0
2019-01-23,0.0,-25804.5,0.0,505.0,22.360609428418872,0.0,-22.0,0.0,0.0
2019-01-24,0.0,-25826.5,0.0,505.0,23.15189057158113,0.0,-22.0,0.0,0.0
2019-01-25,0.0,-25850.5,0.0,505.0,22.894328285256616,0.0,-24.0,0.0,0.0
2019-01-26,0.0,-25874.5,0.0,505.0,23.113078285256616,0.0,-24.0,0.0,0.0
2019-01-27,0.0,-25898.5,0.0,505.0,24.28889680021358,0.0,-24.0,0.0,0.0
2019-01-28,0.0,-25922.5,0.0,505.0,24.555431485043034,0.0,-24.0,0.0,0.0
2019-01-29,0.0,-25946.5,0.0,505.0,25.52878114316226,0.0,-24.0,0.0,0.0
2019-01-30,0.0,-25970.5,0.0,505.0,24.833718856837745,0.0,-24.0,0.0,0.0
2019-01-31,0.0,-25994.5,0.0,505.0,26.332068514956962,0.0,-24.0,0.0,0.0
2019-02-01,0.0,-26018.5,0.0,505.0,26.290787371794707,0.0,-24.0,0.0,0.0
2019-02-02,0.0,-26042.5,0.0,505.0,24.78799377136755,0.0,-24.0,0.0,0.0
2019-02-03,0.0,-26066.5,0.0,505.0,23.949181485043038,0.0,-24.0,0.0,0.0
2019-02-04,0.0,-26090.5,0.0,505.0,24.840378114316223,0.0,-24.0,0.0,0.0
2019-02-05,0.0,-26114.5,0.0,505.0,25.473434172008286,0.0,-24.0,0.0,0.0
2019-02-06,0.0,-26138.5,0.0,505.0,25.201396800213576,0.0,-24.0,0.0,0.0
2019-02-07,0.0,-26162.5,0.0,505.0,24.789475085470198,0.0,-24.0,0.0,0.0
2019-02-08,0.0,-26186.5,0.0,505.0,24.00403468482946,0.0,-24.0,0.0,0.0
2019-02-09,0.0,-26210.5,0.0,505.0,24.62195285790564,0.0,-24.0,0.0,0.0
2019-02-10,0.0,-26234.5,0.0,505.0,23.29579628739241,0.0,-24.0,0.0,0.0
2019-02-11,0.0,-26251.0,0.0,505.0,20.288656570513233,0.0,-16.5,0.0,0.0
2019-02-12,0.0,-26269.0,0.0,505.0,22.00938165598343,0.0,-18.0,0.0,0.0
2019-02-13,0.0,-26293.0,0.0,505.0,23.778865657051323,0.0,-24.0,0.0,0.0
2019-02-14,0.0,-26317.0,0.0,505.0,23.389390571581128,0.0,-24.0,0.0,0.0
2019-02-15,0.0,-26341.0,0.0,505.0,22.984537371794705,0.0,-24.0,0.0,0.0
2019-02-16,0.0,-26365.0,0.0,505.0,22.178781143162254,0.0,-24.0,0.0,0.0
2019-02-17,0.0,-26386.5,0.0,505.0,22.099590742521517,0.0,-21.5,0.0,0.0
2019-02-18,0.0,-26410.5,0.0,505.0,22.454768685897353,0.0,-24.0,0.0,0.0
2019-02-19,0.0,-26432.5,0.0,505.0,23.81808720085432,0.0,-22.0,0.0,0.0
2019-02-20,0.0,-26456.5,0.0,505.0,23.81636565705132,0.0,-24.0,0.0,0.0
2019-02-21,0.0,-26479.5,0.0,505.0,22.276565827991714,0.0,-23.0,0.0,0.0
2019-02-22,0.0,-26501.0,0.0,505.0,21.126975085470196,0.0,-21.5,0.0,0.0
2019-02-23,0.0,-26521.5,0.0,505.0,21.66258451388907,0.0,-20.5,0.0,0.0
2019-02-24,0.0,-26545.5,0.0,505.0,23.247037371794708,0.0,-24.0,0.0,0.0
2019-02-25,0.0,-26569.5,0.0,505.0,23.449421714743384,0.0,-24.0,0.0,0.0
2019-02-26,0.0,-26593.0,0.0,505.0,22.597121885683777,0.0,-23.5,0.0,0.0
2019-02-27,0.0,-26614.5,0.0,505.0,22.28511565705132,0.0,-21.5,0.0,0.0
2019-02-28,0.0,-26636.5,0.0,505.0,22.141365657051324,0.0,-22.0,0.0,0.0
2019-03-01,0.0,-26658.5,0.0,505.0,22.10139680021358,0.0,-22.0,0.0,0.0
2019-03-02,0.0,-26680.0,0.0,505.0,21.79235319978642,0.0,-21.5,0.0,0.0
2019-03-03,0.0,-26701.5,0.0,505.0,22.159790913461908,0.0,-21.5,0.0,0.0
2019-03-04,0.0,-26725.5,0.0,505.0,22.842184172008288,0.0,-24.0,0.0,0.0
2019-03-05,0.0,-26747.5,0.0,505.0,22.075409257478483,0.0,-22.0,0.0,0.0
2019-03-06,0.0,-26769.0,0.0,505.0,21.940293600427157,0.0,-21.5,0.0,0.0
2019-03-07,0.0,-26789.0,0.0,505.0,21.71209074252152,0.0,-20.0,0.0,0.0
2019-03-08,0.0,-26810.5,0.0,505.0,22.637415486110935,0.0,-21.5,0.0,0.0
2019-03-09,0.0,-26832.0,0.0,505.0,22.342028456197003,0.0,-21.5,0.0,0.0
2019-03-10,0.0,-26856.0,0.0,505.0,23.108211773503342,0.0,-24.0,0.0,0.0
2019-03-11,0.0,-26871.5,0.0,505.0,20.540222398504945,0.0,-15.5,0.0,0.0
2019-03-12,0.0,-26893.0,0.0,505.0,21.93520017094039,0.0,-21.5,0.0,0.0
2019-03-13,0.0,-26917.0,0.0,505.0,22.755671714743386,0.0,-24.0,0.0,0.0
2019-03-14,0.0,-26939.0,0.0,505.0,22.237993771367552,0.0,-22.0,0.0,0.0
2019-03-15,0.0,-26960.5,0.0,505.0,22.108140571581128,0.0,-21.5,0.0,0.0
2019-03-16,0.0,-26982.0,0.0,505.0,21.451890571581128,0.0,-21.5,0.0,0.0
2019-03-17,0.0,-27000.0,0.0,505.0,20.602468856837742,0.0,-18.0,0.0,0.0
2019-03-18,0.0,-27019.0,0.0,505.0,20.60008451388907,0.0,-19.0,0.0,0.0
2019-03-19,0.0,-27039.5,0.0,505.0,20.741281143162258,0.0,-20.5,0.0,0.0
2019-03-20,0.0,-27057.5,0.0,505.0,20.713318514956963,0.0,-18.0,0.0,0.0
2019-03-21,0.0,-27074.5,0.0,505.0,19.788981314102646,0.0,-17.0,0.0,0.0
2019-03-22,0.0,-27090.0,0.0,505.0,19.821628114316226,0.0,-15.5,0.0,0.0
2019-03-23,0.0,-27106.5,0.0,505.0,20.141365657051324,0.0,-16.5,0.0,0.0
2019-03-24,0.0,-27124.0,0.0,505.0,20.11020017094039,0.0,-17.5,0.0,0.0
2019-03-25,0.0,-27143.0,0.0,505.0,20.800818514956962,0.0,-19.0,0.0,0.0
2019-03-26,0.0,-27160.5,0.0,505.0,20.31595639957284,0.0,-17.5,0.0,0.0
2019-03-27,0.0,-27179.5,0.0,505.0,20.807731314102643,0.0,-19.0,0.0,0.0
2019-03-28,0.0,-27200.0,0.0,505.0,21.021134342948674,0.0,-20.5,0.0,0.0
2019-03-29,0.0,-27220.0,0.0,505.0,20.661681485043037,0.0,-20.0,0.0,0.0
2019-03-30,0.0,-27241.5,0.0,505.0,21.21479982905961,0.0,-21.5,0.0,0.0
2019-03-31,0.0,-27262.0,0.0,505.0,20.48610319978642,0.0,-20.5,0.0,0.0
2019-04-01,0.0,-27282.5,0.0,505.0,20.73281582799171,0.0,-20.5,0.0,0.0
2019-04-02,0.0,-27306.5,0.0,505.0,22.026227772435448,0.0,-24.0,0.0,0.0
2019-04-03,0.0,-27327.0,0.0,505.0,21.476565827991717,0.0,-20.5,0.0,0.0
2019-04-04,0.0,-27351.0,0.0,505.0,22.43017794337584,0.0,-24.0,0.0,0.0
2019-04-05,0.0,-27372.5,0.0,505.0,21.786512457264905,0.0,-21.5,0.0,0.0
2019-04-06,0.0,-27393.0,0.0,505.0,20.672121885683776,0.0,-20.5,0.0,0.0
2019-04-07,0.0,-27410.5,0.0,505.0,19.937909257478484,0.0,-17.5,0.0,0.0
2019-04-08,0.0,-27426.0,0.0,505.0,19.49441279914568,0.0,-15.5,0.0,0.0
2019-04-09,0.0,-27446.5,0.0,505.0,20.596543600427157,0.0,-20.5,0.0,0.0
2019-04-10,0.0,-27464.5,0.0,505.0,20.329190400640737,0.0,-18.0,0.0,0.0
2019-04-11,0.0,-27479.5,0.0,505.0,19.138981314102647,0.0,-15.0,0.0,0.0
