parcel_id,yield_year,CIre_mean_Brot,CIre_mean_Crec,CIre_mean_Cuaj,CIre_mean_Enve,CIre_mean_Flor,CIre_mean_Reposo,CIre_median_Brot,CIre_median_Crec,CIre_median_Cuaj,CIre_median_Enve,CIre_median_Flor,CIre_median_Reposo,EVI_mean_Brot,EVI_mean_Crec,EVI_mean_Cuaj,EVI_mean_Enve,EVI_mean_Flor,EVI_mean_Reposo,EVI_median_Brot,EVI_median_Crec,EVI_median_Cuaj,EVI_median_Enve,EVI_median_Flor,EVI_median_Reposo,GNDVI_mean_Brot,GNDVI_mean_Crec,GNDVI_mean_Cuaj,GNDVI_mean_Enve,GNDVI_mean_Flor,GNDVI_mean_Reposo,GNDVI_median_Brot,GNDVI_median_Crec,GNDVI_median_Cuaj,GNDVI_median_Enve,GNDVI_median_Flor,GNDVI_median_Reposo,MTCI_mean_Brot,MTCI_mean_Crec,MTCI_mean_Cuaj,MTCI_mean_Enve,MTCI_mean_Flor,MTCI_mean_Reposo,MTCI_median_Brot,MTCI_median_Crec,MTCI_median_Cuaj,MTCI_median_Enve,MTCI_median_Flor,MTCI_median_Reposo,NDRE_mean_Brot,NDRE_mean_Crec,NDRE_mean_Cuaj,NDRE_mean_Enve,NDRE_mean_Flor,NDRE_mean_Reposo,NDRE_median_Brot,NDRE_median_Crec,NDRE_median_Cuaj,NDRE_median_Enve,NDRE_median_Flor,NDRE_median_Reposo,NDVI_mean_Brot,NDVI_mean_Crec,NDVI_mean_Cuaj,NDVI_mean_Enve,NDVI_mean_Flor,NDVI_mean_Reposo,NDVI_median_Brot,NDVI_median_Crec,NDVI_median_Cuaj,NDVI_median_Enve,NDVI_median_Flor,NDVI_median_Reposo,NDWI_mean_Brot,NDWI_mean_Crec,NDWI_mean_Cuaj,NDWI_mean_Enve,NDWI_mean_Flor,NDWI_mean_Reposo,NDWI_median_Brot,NDWI_median_Crec,NDWI_median_Cuaj,NDWI_median_Enve,NDWI_median_Flor,NDWI_median_Reposo,SAVI_mean_Brot,SAVI_mean_Crec,SAVI_mean_Cuaj,SAVI_mean_Enve,SAVI_mean_Flor,SAVI_mean_Reposo,SAVI_median_Brot,SAVI_median_Crec,SAVI_median_Cuaj,SAVI_median_Enve,SAVI_median_Flor,SAVI_median_Reposo
B-6,2021,,0.5979023846153846,0.5753671666666667,0.7218233333333334,0.594033,0.283133,,0.602947,0.5693535000000001,0.704843,0.594033,0.283133,,0.2581100769230769,0.274459,0.26867233333333335,0.287922,0.192009,,0.261129,0.276797,0.266302,0.287922,0.192009,,0.44372476923076926,0.44323633333333334,0.5016786666666667,0.462657,0.260668,,0.450063,0.439589,0.491778,0.462657,0.260668,,2.0612041538461536,1.9209031666666665,2.7730036666666664,1.99181,-0.976937,,2.04122,1.872227,2.416667,1.99181,-0.976937,,0.2662383846153846,0.25937933333333335,0.3020656666666666,0.265166,0.139763,,0.270119,0.258152,0.29682,0.265166,0.139763,,0.3400658461538462,0.34361983333333335,0.38700833333333334,0.36148,0.189364,,0.343909,0.34384950000000003,0.377492,0.36148,0.189364,,-0.44372476923076926,-0.44323633333333334,-0.5016786666666667,-0.462657,-0.260668,,-0.450063,-0.439589,-0.491778,-0.462657,-0.260668,,0.25115384615384617,0.2619085,0.26943466666666666,0.28285,0.15126,,0.25026,0.26236950000000003,0.264513,0.28285,0.15126
B-6,2022,0.675715,0.667602875,0.619708,0.7451011666666667,0.566356,0.8203,0.675715,0.6735485,0.619708,0.7180605,0.566356,0.8203,0.277539,0.285277375,0.296836,0.28387766666666664,0.283059,0.285549,0.277539,0.28125,0.296836,0.2804485,0.283059,0.285549,0.501566,0.44053074999999997,0.427367,0.475603,0.428483,0.525824,0.501566,0.4449745,0.427367,0.4676165,0.428483,0.525824,2.389992,2.326047125,2.205727,2.5215883333333333,2.000314,2.08039,2.389992,2.3211275000000002,2.205727,2.524701,2.000314,2.08039,0.291409,0.27912425,0.262312,0.2986743333333333,0.252984,0.328937,0.291409,0.28287850000000003,0.262312,0.2931125,0.252984,0.328937,0.390063,0.359946125,0.352856,0.39131833333333327,0.349382,0.414128,0.390063,0.363652,0.352856,0.38656199999999996,0.349382,0.414128,-0.501566,-0.44053074999999997,-0.427367,-0.475603,-0.428483,-0.525824,-0.501566,-0.4449745,-0.427367,-0.4676165,-0.428483,-0.525824,0.281423,0.2636155,0.267679,0.2706836666666667,0.265006,0.285841,0.281423,0.2657195,0.267679,0.2649785,0.265006,0.285841
B-6,2023,,0.6310277,0.6225286,0.6672516666666667,0.6162236666666666,,,0.632,0.6107,0.6565259999999999,0.606325,,,0.2747106,0.2935208,0.2680981666666667,0.2987976666666667,,,0.2819505,0.291615,0.265331,0.298803,,,0.45599239999999996,0.45055259999999997,0.48055733333333334,0.45275366666666667,,,0.4511235,0.452734,0.4726725,0.451233,,,1.9156273,1.9671232,1.8904226666666666,2.1635306666666665,,,1.9430265000000002,1.985046,1.8930829999999998,2.109846,,,0.2726807,0.2684848,0.28638516666666664,0.26728466666666667,,,0.272111,0.263409,0.2824105,0.264645,,,0.3672045,0.3672438,0.38594083333333334,0.3695353333333333,,,0.3666615,0.370334,0.38172649999999997,0.36733,,,-0.45599239999999996,-0.45055259999999997,-0.48055733333333334,-0.45275366666666667,,,-0.4511235,-0.452734,-0.4726725,-0.451233,,,0.2647043,0.27583,0.26557016666666666,0.27691133333333334,,,0.26794399999999996,0.278918,0.2608905,0.277658,
B-6,2024,0.738497,0.6256165,,0.6417471666666666,0.6177969999999999,,0.738497,0.612493,,0.6404985000000001,0.6177969999999999,,0.284239,0.272128,,0.25732516666666666,0.295794,,0.284239,0.27197150000000003,,0.258367,0.295794,,0.493289,0.44666849999999997,,0.46236683333333334,0.450755,,0.493289,0.44428,,0.4670645,0.450755,,2.481952,1.7958163333333335,,1.8681386666666668,1.9996070000000001,,2.481952,1.815125,,1.835933,1.9996070000000001,,0.303305,0.27361183333333333,,0.28009433333333333,0.271978,,0.303305,0.2682635,,0.28245600000000004,0.271978,,0.410304,0.362542,,0.37483700000000003,0.370901,,0.410304,0.3576045,,0.38112,0.370901,,-0.493289,-0.44666849999999997,,-0.46236683333333334,-0.450755,,-0.493289,-0.44428,,-0.4670645,-0.450755,,0.271301,0.25905266666666665,,0.2517225,0.2749765,,0.271301,0.2567345,,0.2521985,0.2749765,
B-7,2016,,,,0.570545,,,,,,0.570545,,,,,,0.238984,,,,,,0.238984,,,,,,0.440648,,,,,,0.440648,,,,,,1.894861,,,,,,1.894861,,,,,,0.265137,,,,,,0.265137,,,,,,0.328354,,,,,,0.328354,,,,,,-0.440648,,,,,,-0.440648,,,,,,0.235634,,,,,,0.235634,,
B-7,2017,,0.561505,0.526775,,,,,0.561505,0.526775,,,,,0.243053,0.238612,,,,,0.243053,0.238612,,,,,0.437974,0.421317,,,,,0.437974,0.421317,,,,,1.814984,1.888656,,,,,1.814984,1.888656,,,,,0.257388,0.24359,,,,,0.257388,0.24359,,,,,0.327302,0.311269,,,,,0.327302,0.311269,,,,,-0.437974,-0.421317,,,,,-0.437974,-0.421317,,,,,0.238994,0.232091,,,,,0.238994,0.232091,,,
B-7,2018,,0.650976,0.6771229999999999,0.60978,,0.879604,,0.650976,0.6771229999999999,0.60978,,0.879604,,0.277908,0.29817000000000005,0.264793,,0.271314,,0.277908,0.29817000000000005,0.264793,,0.271314,,0.472283,0.4709025,0.477995,,0.536847,,0.472283,0.4709025,0.477995,,0.536847,,1.9773,2.1316509999999997,2.061424,,3.069817,,1.9773,2.1316509999999997,2.061424,,3.069817,,0.281323,0.2896905,0.273789,,0.343804,,0.281323,0.2896905,0.273789,,0.343804,,0.370239,0.380057,0.359816,,0.436945,,0.370239,0.380057,0.359816,,0.436945,,-0.472283,-0.4709025,-0.477995,,-0.536847,,-0.472283,-0.4709025,-0.477995,,-0.536847,,0.268268,0.284182,0.259479,,0.275732,,0.268268,0.284182,0.259479,,0.275732
B-7,2019,,0.6059741428571428,0.5967475,0.6186860000000001,,,,0.61275,0.5967475,0.601729,,,,0.2524604285714286,0.270331,0.2462275,,,,0.251929,0.270331,0.2433835,,,,0.4440378571428571,0.43311849999999996,0.46620425,,,,0.453695,0.43311849999999996,0.4664165,,,,1.9072052857142856,2.034394,1.79312925,,,,1.909451,2.034394,1.9387495000000001,,,,0.27430757142857143,0.266174,0.27772875,,,,0.276416,0.266174,0.27460249999999997,,,,0.34476614285714285,0.338123,0.35831625,,,,0.354179,0.338123,0.35568750000000005,,,,-0.4440378571428571,-0.43311849999999996,-0.46620425,,,,-0.453695,-0.43311849999999996,-0.4664165,,,,0.24524085714285718,0.2546075,0.24654375,,,,0.249508,0.2546075,0.2456125,,
B-7,2020,0.634466,0.578150909090909,0.5609073333333333,0.569529,0.539172,0.679289,0.634466,0.574772,0.556583,0.582085,0.539172,0.679289,0.263816,0.24425872727272727,0.25659966666666667,0.2318896,0.224131,0.253368,0.263816,0.243892,0.254095,0.231491,0.224131,0.253368,0.463164,0.44300772727272725,0.44810066666666665,0.4541614,0.43210649999999995,0.500533,0.463164,0.444546,0.454566,0.463989,0.43210649999999995,0.500533,2.135036,1.959001818181818,1.8431893333333331,1.8158542,2.032571,1.996486,2.135036,1.857151,1.850914,1.858921,2.032571,1.996486,0.27731,0.26712345454545455,0.2592763333333333,0.267026,0.249976,0.29629,0.27731,0.267858,0.257939,0.272043,0.249976,0.29629,0.365051,0.3363662727272727,0.338528,0.3402188,0.32857749999999997,0.388524,0.365051,0.333137,0.3409,0.345983,0.32857749999999997,0.388524,-0.463164,-0.44300772727272725,-0.44810066666666665,-0.4541614,-0.43210649999999995,-0.500533,-0.463164,-0.444546,-0.454566,-0.463989,-0.43210649999999995,-0.500533,0.25982,0.2413387272727273,0.253785,0.23320059999999998,0.22148250000000003,0.262115,0.25982,0.240956,0.25541,0.234536,0.22148250000000003,0.262115
B-7,2021,,0.5889493846153846,0.5849098333333334,0.721873,0.58265,0.379842,,0.590803,0.591553,0.713405,0.58265,0.379842,,0.24908961538461538,0.2777908333333333,0.257795,0.280955,0.215484,,0.252026,0.276283,0.259208,0.280955,0.215484,,0.44507615384615384,0.45483499999999993,0.5087623333333333,0.470362,0.320268,,0.451573,0.455406,0.50106,0.470362,0.320268,,2.002622538461538,1.9266178333333333,4.531566,1.893246,3.427291,,2.016457,1.9275574999999998,2.303343,1.893246,3.427291,,0.2652121538461538,0.26490433333333335,0.30261166666666667,0.26588,0.179536,,0.26891,0.266933,0.298976,0.26588,0.179536,,0.337493,0.3514851666666667,0.3868576666666667,0.361458,0.257513,,0.343608,0.352274,0.379496,0.361458,0.257513,,-0.44507615384615384,-0.45483499999999993,-0.5087623333333333,-0.470362,-0.320268,,-0.451573,-0.455406,-0.50106,-0.470362,-0.320268,,0.24467207692307694,0.2678275,0.26232866666666665,0.280094,0.168558,,0.246665,0.26857450000000005,0.258675,0.280094,0.168558
B-7,2022,0.696373,0.654022375,0.607461,0.7642103333333333,0.60169,0.655254,0.696373,0.6684939999999999,0.607461,0.7443744999999999,0.60169,0.655254,0.273563,0.26635912500000003,0.278063,0.27049483333333335,0.275958,0.246515,0.273563,0.264442,0.278063,0.269286,0.275958,0.246515,0.506869,0.467563,0.453153,0.5280245,0.477639,0.480257,0.506869,0.4728215,0.453153,0.5178735,0.477639,0.480257,2.307324,2.098654,1.932552,2.3559064999999997,1.85857,2.800053,2.307324,2.1164825,1.932552,2.1967055,1.85857,2.800053,0.298177,0.2833535,0.265923,0.31527299999999997,0.271886,0.282905,0.298177,0.2868855,0.265923,0.31133900000000003,0.271886,0.282905,0.39752,0.364335625,0.356664,0.41141883333333334,0.375025,0.361152,0.39752,0.3667085,0.356664,0.4054915,0.375025,0.361152,-0.506869,-0.467563,-0.453153,-0.5280245,-0.477639,-0.480257,-0.506869,-0.4728215,-0.453153,-0.5178735,-0.477639,-0.480257,0.279917,0.26022575,0.265182,0.27702033333333337,0.277419,0.249413,0.279917,0.2620725,0.265182,0.27187950000000005,0.277419,0.249413
B-7,2023,,0.6386958,0.6380245999999999,0.6954368333333334,0.6173133333333333,,,0.627661,0.616439,0.6845,0.61942,,,0.2637213,0.2888042,0.2576771666666667,0.28684933333333335,,,0.2678295,0.283495,0.256155,0.28652,,,0.47590190000000004,0.4730206,0.5090979999999999,0.4739676666666666,,,0.4668685,0.468772,0.49728649999999996,0.472977,,,1.8270336,1.76790725,1.7810862,2.0435906666666663,,,1.8736125000000001,1.8218355,1.776834,1.959533,,,0.2790612,0.277318,0.2986533333333334,0.27328066666666667,,,0.27584600000000004,0.270659,0.295284,0.271925,,,0.3746838,0.38275420000000004,0.39878583333333334,0.3789563333333333,,,0.3687325,0.377766,0.393108,0.380911,,,-0.47590190000000004,-0.4730206,-0.5090979999999999,-0.4739676666666666,,,-0.4668685,-0.468772,-0.49728649999999996,-0.472977,,,0.2622642,0.27949959999999996,0.2643735,0.2757596666666667,,,0.26270550000000004,0.279093,0.2595065,0.27653,
B-7,2024,0.7396,0.6309049999999999,,0.6631311666666667,0.6113065,,0.7396,0.6102395,,0.6628495000000001,0.6113065,,0.2668,0.2588721666666667,,0.24667150000000002,0.27659500000000004,,0.2668,0.259648,,0.24569799999999997,0.27659500000000004,,0.508366,0.4618341666666667,,0.484149,0.45917549999999996,,0.508366,0.460214,,0.4888825,0.45917549999999996,,2.382342,1.8194426666666665,,1.9933076666666667,1.983025,,2.382342,1.82693,,1.9589205,1.983025,,0.308719,0.278568,,0.2901413333333333,0.2728585,,0.308719,0.2740325,,0.292311,0.2728585,,0.415179,0.3658136666666667,,0.383459,0.367095,,0.415179,0.36243250000000005,,0.39083,0.367095,,-0.508366,-0.4618341666666667,,-0.484149,-0.45917549999999996,,-0.508366,-0.460214,,-0.4888825,-0.45917549999999996,,0.26226,0.25413883333333337,,0.24860116666666665,0.2647615,,0.26226,0.25310750000000004,,0.249547,0.2647615,
B-8,2016,,,,0.592268,,,,,,0.592268,,,,,,0.250056,,,,,,0.250056,,,,,,0.453547,,,,,,0.453547,,,,,,1.89114,,,,,,1.89114,,,,,,0.274876,,,,,,0.274876,,,,,,0.340982,,,,,,0.340982,,,,,,-0.453547,,,,,,-0.453547,,,,,,0.246107,,,,,,0.246107,,
B-8,2017,,0.490226,0.475396,,,,,0.490226,0.475396,,,,,0.234323,0.232229,,,,,0.234323,0.232229,,,,,0.426975,0.413657,,,,,0.426975,0.413657,,,,,1.576609,1.718801,,,,,1.576609,1.718801,,,,,0.241208,0.231921,,,,,0.241208,0.231921,,,,,0.309294,0.296564,,,,,0.309294,0.296564,,,,,-0.426975,-0.413657,,,,,-0.426975,-0.413657,,,,,0.230794,0.225538,,,,,0.230794,0.225538,,,
B-8,2018,,0.627074,0.5982845,0.641521,,0.826946,,0.627074,0.5982845,0.641521,,0.826946,,0.271818,0.27847449999999996,0.268682,,0.272902,,0.271818,0.27847449999999996,0.268682,,0.272902,,0.463004,0.4541245,0.481412,,0.535428,,0.463004,0.4541245,0.481412,,0.535428,,1.923518,2.0160815,2.000708,,2.739264,,1.923518,2.0160815,2.000708,,2.739264,,0.275868,0.2697675,0.283678,,0.336148,,0.275868,0.2697675,0.283678,,0.336148,,0.359963,0.352798,0.369603,,0.431194,,0.359963,0.352798,0.369603,,0.431194,,-0.463004,-0.4541245,-0.481412,,-0.535428,,-0.463004,-0.4541245,-0.481412,,-0.535428,,0.260247,0.265878,0.261237,,0.277943,,0.260247,0.265878,0.261237,,0.277943
B-8,2019,,0.5956871428571429,0.565134,0.64742075,,,,0.593155,0.565134,0.6323435,,,,0.25380199999999997,0.262818,0.25971125,,,,0.253703,0.262818,0.25426550000000003,,,,0.449313,0.4285935,0.48513725,,,,0.463242,0.4285935,0.4793955,,,,1.8354554285714286,1.8969805,1.9874095,,,,1.840473,1.8969805,2.016047,,,,0.27539042857142854,0.25943499999999997,0.29164225,,,,0.278267,0.25943499999999997,0.2866805,,,,0.34496614285714283,0.32939050000000003,0.37525375,,,,0.353273,0.32939050000000003,0.3656485,,,,-0.449313,-0.4285935,-0.48513725,,,,-0.463242,-0.4285935,-0.4793955,,,,0.24702385714285713,0.248257,0.2600525,,,,0.249874,0.248257,0.25436800000000004,,
B-8,2020,0.649046,0.6311074545454546,0.5893666666666667,0.6243508,0.5661754999999999,0.582567,0.649046,0.631735,0.593793,0.635803,0.5661754999999999,0.582567,0.269316,0.2577879090909091,0.26625133333333334,0.24856620000000001,0.2360985,0.243198,0.269316,0.258278,0.265661,0.241313,0.2360985,0.243198,0.479057,0.4639380909090909,0.45781866666666665,0.48055159999999997,0.4388805,0.467655,0.479057,0.46903,0.469294,0.486699,0.4388805,0.467655,2.078293,1.8605197272727274,1.8726286666666667,1.8910892000000001,2.0604005,2.126931,2.078293,1.844372,1.873601,1.88691,2.0604005,2.126931,0.287031,0.28604036363636365,0.2678103333333333,0.28823,0.256561,0.273243,0.287031,0.286986,0.270424,0.290565,0.256561,0.273243,0.378053,0.36096381818181816,0.35163166666666673,0.3667492,0.342789,0.355186,0.378053,0.360084,0.358137,0.373159,0.342789,0.355186,-0.479057,-0.4639380909090909,-0.45781866666666665,-0.48055159999999997,-0.4388805,-0.467655,-0.479057,-0.46903,-0.469294,-0.486699,-0.4388805,-0.467655,0.267568,0.254931,0.26305266666666666,0.25040260000000003,0.2306715,0.248213,0.267568,0.259571,0.26732,0.251412,0.2306715,0.248213
B-8,2021,,0.6145791538461538,0.5823278333333334,0.7790333333333334,0.583237,0.140575,,0.628632,0.5731729999999999,0.778628,0.583237,0.140575,,0.256093,0.27486000000000005,0.270015,0.280374,0.218373,,0.256423,0.27509700000000004,0.267025,0.280374,0.218373,,0.4552003076923077,0.45860066666666666,0.5248936666666667,0.476527,0.143088,,0.464613,0.45650349999999995,0.51937,0.476527,0.143088,,2.0585646923076926,1.924956,2.5151660000000002,1.87675,0.830541,,2.079102,1.9097564999999999,2.405985,1.87675,0.830541,,0.275663,0.26678616666666666,0.3215406666666667,0.268529,0.072473,,0.284387,0.264275,0.321788,0.268529,0.072473,,0.35054453846153844,0.3524635,0.40757333333333334,0.363949,0.127234,,0.357071,0.3508785,0.402487,0.363949,0.127234,,-0.4552003076923077,-0.45860066666666666,-0.5248936666666667,-0.476527,-0.143088,,-0.464613,-0.45650349999999995,-0.51937,-0.476527,-0.143088,,0.25170584615384617,0.2660626666666666,0.27388300000000004,0.279866,0.106109,,0.253867,0.267378,0.271522,0.279866,0.106109
B-8,2022,0.738637,0.684308375,0.645334,0.7842061666666668,0.580042,0.788663,0.738637,0.6993285,0.645334,0.749565,0.580042,0.788663,0.283713,0.282551375,0.296721,0.29027583333333334,0.278076,0.267785,0.283713,0.2788535,0.296721,0.2870665,0.278076,0.267785,0.514996,0.44943825,0.439508,0.49838466666666664,0.43651,0.506907,0.514996,0.45688300000000004,0.439508,0.48300200000000004,0.43651,0.506907,2.492629,2.380443375,2.26889,2.660193833333333,2.08778,2.875733,2.492629,2.3578465,2.26889,2.478217,2.08778,2.875733,0.310038,0.287801625,0.272501,0.3155968333333333,0.260756,0.321154,0.310038,0.29206699999999997,0.272501,0.306476,0.260756,0.321154,0.409611,0.366631,0.362304,0.4061761666666666,0.3547,0.39734,0.409611,0.3715175,0.362304,0.3966785,0.3547,0.39734,-0.514996,-0.44943825,-0.439508,-0.49838466666666664,-0.43651,-0.506907,-0.514996,-0.45688300000000004,-0.439508,-0.48300200000000004,-0.43651,-0.506907,0.288471,0.2635075,0.270693,0.2804515,0.264287,0.26889,0.288471,0.265749,0.270693,0.275673,0.264287,0.26889
B-8,2023,,0.7191929,0.6969052,0.7648706666666666,0.6604610000000001,,,0.7237885,0.676123,0.7536005,0.660598,,,0.2883883,0.308484,0.27918166666666666,0.3050756666666667,,,0.293578,0.302933,0.276684,0.307054,,,0.4845662,0.4768172,0.511568,0.472046,,,0.4819595,0.47185,0.5015965,0.472806,,,2.1112969,2.1177984000000003,2.1476003333333336,2.271421333333333,,,2.122974,2.129379,2.1344845,2.166772,,,0.3005016,0.292412,0.31606616666666665,0.28462533333333334,,,0.301539,0.287075,0.3119155,0.283485,,,0.3962539,0.3954012,0.41540933333333335,0.38685966666666666,,,0.3958695,0.390732,0.41011450000000005,0.387959,,,-0.4845662,-0.4768172,-0.511568,-0.472046,,,-0.4819595,-0.47185,-0.5015965,-0.472806,,,0.2800784,0.2918868,0.27941916666666666,0.28559466666666666,,,0.28371349999999995,0.29049,0.27427650000000003,0.287257,
B-8,2024,0.808777,0.6948335,,0.7132056666666666,0.6871240000000001,,0.808777,0.6772545000000001,,0.7140475,0.6871240000000001,,0.288859,0.28157333333333334,,0.2618861666666667,0.303915,,0.288859,0.280483,,0.262595,0.303915,,0.513821,0.47226166666666664,,0.48825566666666664,0.47174099999999997,,0.513821,0.46963,,0.4917535,0.47174099999999997,,2.691933,1.9423051666666666,,2.1015948333333334,2.2235255,,2.691933,1.945861,,2.0360785,2.2235255,,0.324762,0.2973493333333333,,0.30479216666666664,0.2955425,,0.324762,0.2916805,,0.307921,0.2955425,,0.430781,0.3895848333333333,,0.3998705,0.392223,,0.430781,0.384832,,0.40614,0.392223,,-0.513821,-0.47226166666666664,,-0.48825566666666664,-0.47174099999999997,,-0.513821,-0.46963,,-0.4917535,-0.47174099999999997,,0.277136,0.27104516666666667,,0.2592245,0.284521,,0.277136,0.269269,,0.259255,0.284521,
C-10,2016,,,,0.565272,,,,,,0.565272,,,,,,0.245144,,,,,,0.245144,,,,,,0.44872,,,,,,0.44872,,,,,,1.802732,,,,,,1.802732,,,,,,0.264748,,,,,,0.264748,,,,,,0.334635,,,,,,0.334635,,,,,,-0.44872,,,,,,-0.44872,,,,,,0.241424,,,,,,0.241424,,
C-10,2017,,0.478235,0.470793,,,,,0.478235,0.470793,,,,,0.227155,0.22802,,,,,0.227155,0.22802,,,,,0.424876,0.411092,,,,,0.424876,0.411092,,,,,1.346867,1.486476,,,,,1.346867,1.486476,,,,,0.23507,0.22681,,,,,0.23507,0.22681,,,,,0.302717,0.293316,,,,,0.302717,0.293316,,,,,-0.424876,-0.411092,,,,,-0.424876,-0.411092,,,,,0.224775,0.222468,,,,,0.224775,0.222468,,,
C-10,2018,,0.623156,0.5874535,0.636295,,0.95081,,0.623156,0.5874535,0.636295,,0.95081,,0.274756,0.281995,0.272914,,0.297009,,0.274756,0.281995,0.272914,,0.297009,,0.460728,0.44923250000000003,0.479184,,0.559052,,0.460728,0.44923250000000003,0.479184,,0.559052,,1.946359,2.0775805,2.266659,,2.223714,,1.946359,2.0775805,2.266659,,2.223714,,0.272809,0.264533,0.280349,,0.358367,,0.272809,0.264533,0.280349,,0.358367,,0.359208,0.349742,0.371173,,0.46816,,0.359208,0.349742,0.371173,,0.46816,,-0.460728,-0.44923250000000003,-0.479184,,-0.559052,,-0.460728,-0.44923250000000003,-0.479184,,-0.559052,,0.262556,0.267645,0.264231,,0.299625,,0.262556,0.267645,0.264231,,0.299625
C-10,2019,,0.5659908571428571,0.554621,0.61043075,,,,0.558058,0.554621,0.595237,,,,0.2530684285714286,0.26524749999999997,0.25867175,,,,0.255512,0.26524749999999997,0.253714,,,,0.4418195714285714,0.4242035,0.4775245,,,,0.453425,0.4242035,0.47004049999999997,,,,1.8190579999999998,1.9266685,1.76772975,,,,1.793208,1.9266685,1.8399,,,,0.2648567142857143,0.2548285,0.27933575,,,,0.265661,0.2548285,0.27470799999999995,,,,0.3373541428571429,0.32519149999999997,0.36649075,,,,0.341168,0.32519149999999997,0.35743,,,,-0.4418195714285714,-0.4242035,-0.4775245,,,,-0.453425,-0.4242035,-0.47004049999999997,,,,0.24554814285714285,0.249394,0.25846425,,,,0.246231,0.249394,0.2518875,,
C-10,2020,0.620865,0.5876449090909092,0.5404966666666667,0.5820058,0.53057,0.601181,0.620865,0.5866,0.549236,0.595113,0.53057,0.601181,0.269213,0.2542378181818182,0.25515,0.241568,0.25960649999999996,0.252026,0.269213,0.254466,0.254547,0.234578,0.25960649999999996,0.252026,0.47341,0.4557406363636364,0.4459763333333333,0.4668506,0.44127,0.481751,0.47341,0.46058,0.457391,0.47412,0.44127,0.481751,1.425732,1.7596087272727272,1.8095183333333333,1.9915946000000002,1.7852565,2.054176,1.425732,1.780852,1.826159,1.846455,1.7852565,2.054176,0.280405,0.27149945454545454,0.25274233333333335,0.272497,0.249068,0.278538,0.280405,0.269927,0.257143,0.275062,0.249068,0.278538,0.370947,0.34686181818181816,0.3347183333333333,0.35106000000000004,0.33473200000000003,0.37026,0.370947,0.345603,0.340933,0.357809,0.33473200000000003,0.37026,-0.47341,-0.4557406363636364,-0.4459763333333333,-0.4668506,-0.44127,-0.481751,-0.47341,-0.46058,-0.457391,-0.47412,-0.44127,-0.481751,0.266732,0.25161636363636364,0.25272533333333336,0.2431794,0.2524775,0.258419,0.266732,0.252842,0.256547,0.24441,0.2524775,0.258419
C-10,2021,,0.595276923076923,0.5676345,0.7134453333333334,0.581805,0.672988,,0.600467,0.5576785,0.712134,0.581805,0.672988,,0.25048438461538464,0.2748078333333333,0.2593906666666667,0.284526,0.26848,,0.254874,0.270919,0.257834,0.284526,0.26848,,0.4496224615384615,0.454272,0.507043,0.475031,0.488601,,0.453924,0.451971,0.502051,0.475031,0.488601,,1.9141915,1.8191361666666666,1.7072705,1.877379,2.713004,,2.015715,1.8290615,1.7072705,1.877379,2.713004,,0.26702253846153845,0.25849283333333334,0.300431,0.263924,0.29311,,0.269717,0.2559205,0.300054,0.263924,0.29311,,0.34217138461538465,0.34885066666666664,0.38803533333333334,0.365891,0.379714,,0.344261,0.347426,0.384199,0.365891,0.379714,,-0.4496224615384615,-0.454272,-0.507043,-0.475031,-0.488601,,-0.453924,-0.451971,-0.502051,-0.475031,-0.488601,,0.24683984615384616,0.265901,0.2631886666666667,0.284369,0.261976,,0.24856,0.264591,0.262531,0.284369,0.261976
C-10,2022,0.675316,0.632186625,0.586104,0.7024326666666667,0.524132,0.668585,0.675316,0.649656,0.586104,0.6875315,0.524132,0.668585,0.273363,0.2659455,0.279597,0.2677836666666667,0.25903,0.252411,0.273363,0.26363899999999996,0.279597,0.270895,0.25903,0.252411,0.497978,0.444794625,0.433018,0.4838058333333333,0.428612,0.478471,0.497978,0.4505755,0.433018,0.4769265,0.428612,0.478471,2.204609,2.1985055,2.160326,2.1874302,1.822747,1.910162,2.204609,2.254639,2.160326,2.099181,1.822747,1.910162,0.288412,0.270444125,0.254474,0.29123150000000003,0.240489,0.286885,0.288412,0.2733975,0.254474,0.2881145,0.240489,0.286885,0.392067,0.352570375,0.344545,0.38291416666666667,0.334406,0.36604,0.392067,0.357197,0.344545,0.382026,0.334406,0.36604,-0.497978,-0.444794625,-0.433018,-0.4838058333333333,-0.428612,-0.478471,-0.497978,-0.4505755,-0.433018,-0.4769265,-0.428612,-0.478471,0.278094,0.25321825,0.259962,0.26252183333333334,0.251148,0.251831,0.278094,0.2551955,0.259962,0.2548265,0.251148,0.251831
