date,Tmax,Tmin,RH_mean,VPD_mean,VPD_max
2017-03-01,28.2,19.8,73.78947368,0.8038323194021104,1.5296688072216202
2017-03-02,27.8,19.3,79.29545455,0.618547577433417,1.4197312774877382
2017-03-03,19.6,19.0,90.5,0.21272395710122893,0.22810057729824526
2017-03-04,28.2,26.2,61.33333333,1.3969413347878823,1.682635687943782
2017-03-05,28.6,25.3,60.22222222,1.4198353369692986,1.722164091419131
2017-03-06,26.7,18.7,72.15151515,0.7880662359901947,1.5063194484787703
2017-03-07,27.4,17.8,71.60714286,0.8074991028015561,1.5694430937927755
2017-03-08,27.2,19.8,73.25,0.7913822388321798,1.551176970085971
2017-03-09,27.7,19.7,74.1875,0.7756155167427732,1.6714815214213539
2017-03-10,27.0,18.0,78.25,0.6121895699087574,1.39048266856623
2017-03-11,26.5,18.9,79.27083333,0.5851640812671941,1.2117288255792387
2017-03-12,27.7,18.2,76.6875,0.6765860034047089,1.41147328475581
2017-03-13,27.0,19.7,74.5625,0.7453885183058699,1.39048266856623
2017-03-14,26.7,18.7,74.5625,0.7198393372557419,1.4362580787820833
2017-03-15,28.3,20.4,73.95833333,0.8129260134938887,1.8078368450226174
2017-03-16,29.1,20.3,70.72916667,0.938268331513421,2.054731055862169
2017-03-17,27.0,18.1,75.30434783,0.696706675389585,1.533096275598664
2017-03-18,28.5,18.2,75.84090909,0.7225340652779151,1.634379403097791
2017-03-19,26.9,18.8,75.3125,0.7053961241773288,1.3823459016155235
2017-03-20,26.7,17.6,76.44444444,0.6496286589125035,1.4362580787820833
2017-03-21,26.8,16.7,72.83333333,0.7368842742358068,1.6561482086206658
2017-03-22,25.4,16.8,76.91304348,0.5953373374000668,1.297616895263471
2017-03-23,26.3,16.9,65.92857143,0.9108993481563301,1.676542187250527
2017-03-24,26.3,17.1,69.09090909,0.8301498620751493,1.6081118938933627
2017-03-25,26.5,15.9,70.725,0.7712187685312009,1.7310411793989124
