date,Tmax,Tmin,Tmean,Tdew_mean,RH_mean,RH_min,RH_max,Rs_mean_Wm2,Rs_max_Wm2,Precip_mm,Wind_mean_ms,Wind_max_ms,UV_max,Heat_index_max,DTR,Rs_MJm2,Tmean_minmax,Ra_MJm2,ET0_Harg,ET0_PM,ET0,GDD_10,CDD_30,qc_Tmax_missing,qc_Rs_missing,qc_any_gap,year
9/21/2015,21.9,15.6,18.04166667,14.60416667,81.0625,63,96,181.9166667,854,0,1.666666667,20.9,9.2,21.8,6.3,15.7176,18.75,35.71702145,7.536344222,2.817016284,2.817016284,8.75,0,0,0,0,2015
9/22/2015,22,16.8,18.38125,14.33333333,77.66666667,62,85,164.4166667,907,0,2.3,22.5,9.9,21.7,5.2,14.2056,19.4,35.86041282,6.996611064,2.843272385,2.843272385,9.4,0,0,0,0,2015
9/23/2015,21.8,15.7,18.18958333,14.22916667,78.0625,66,90,156,918,0,3.133333333,24.1,9.5,21.4,6.1,13.4784,18.75,36.00233415,7.474993051,2.843441114,2.843441114,8.75,0,0,0,0,2015
9/24/2015,21.9,11.2,16.90833333,13.80208333,82.64583333,62,96,171.8333333,886,0,2.804166667,24.1,9.8,21.4,10.7,14.8464,16.55,36.1427383,9.340443966,2.664814092,2.664814092,6.55,0,0,0,0,2015
9/25/2015,21.4,15.9,17.68541667,13.92708333,78.89583333,66,88,125.2916667,662,0,1.866666667,19.3,7.9,21.1,5.5,10.8252,18.65,36.28157998,7.133339676,2.329105242,2.329105242,8.65,0,0,0,0,2015
9/26/2015,19.9,15.4,17.19583333,13.77916667,80.5625,72,96,100.5625,534,0,1.7,19.3,6.2,20.2,4.5,8.6886,17.65,36.41881582,6.299065912,1.993527673,1.993527673,7.65,0,0,0,0,2015
9/27/2015,21.1,16.1,17.65208333,13.44791667,76.64583333,67,85,158.6666667,839,0,2.633333333,24.1,8.2,20.8,5,13.7088,18.6,36.55440434,6.843116494,2.823427837,2.823427837,8.6,0,0,0,0,2015
9/28/2015,21.3,16.1,17.78333333,13.30625,75.39583333,62,81,185.3125,925,0,1.866666667,22.5,9.5,20.8,5.2,16.011,18.7,36.68830605,7.023442521,3.018619108,3.018619108,8.7,0,0,0,0,2015
9/29/2015,21.9,12.3,17.40625,12.87083333,75.41666667,59,88,221.9583333,924,0,1.933333333,22.5,10.3,21.4,9.6,19.1772,17.1,36.82048341,9.157530323,3.359703752,3.359703752,7.1,0,0,0,0,2015
9/30/2015,21.6,11.9,17.16666667,12.86666667,76.54166667,62,90,254.8333333,962,0,1.966666667,20.9,10,21.3,9.7,22.0176,16.75,36.95090085,9.145064769,3.618904803,3.618904803,6.75,0,0,0,0,2015
10/1/2015,21.7,11.8,16.57916667,13.04375,80.33333333,65,90,222.5833333,912,0,2.066666667,20.9,10.2,21.6,9.9,19.2312,16.75,37.07952484,9.271022716,3.156217399,3.156217399,6.75,0,0,0,0,2015
10/2/2015,22.1,13.1,18.25208333,14.73958333,80.375,68,88,157.9791667,810,0,1.7,19.3,9,22,9,13.6494,17.6,37.20632385,9.088016663,2.654526141,2.654526141,7.6,0,0,0,0,2015
10/3/2015,22.5,17.3,18.98125,15.4375,80.20833333,69,88,171.375,938,0,2.066666667,22.5,7.7,22.2,5.2,14.8068,19.9,37.33126837,7.381482659,2.879997639,2.879997639,9.9,0,0,0,0,2015
10/4/2015,22,16.9,18.66041667,15.46875,82.02083333,65,92,139.7291667,701,0,2.533333333,22.5,8,22.2,5.1,12.0726,19.45,37.45433094,7.246716052,2.527913623,2.527913623,9.45,0,0,0,0,2015
10/5/2015,21.4,16.9,18.4,14.86666667,80.20833333,66,86,117.0416667,554,0,1.833333333,19.3,6.8,21.2,4.5,10.1124,19.15,37.57548613,6.774124022,2.274034529,2.274034529,9.15,0,0,0,0,2015
10/6/2015,21.7,17.4,18.73125,14.96382979,78.76595745,67,84,137.7659574,747,0,2.133333333,20.9,9,21.5,4.3,11.90297872,19.55,37.69471054,6.714800014,2.58401074,2.58401074,9.55,0,0,0,0,2015
10/7/2015,20.9,16.5,18.11458333,15.32916667,84,74,97,106.7708333,631,0.2,2.166666667,22.5,7.8,21.2,4.4,9.225,18.7,37.81198283,6.658501328,2.067811933,2.067811933,8.7,0,0,0,0,2015
10/8/2015,21.9,16.3,17.89583333,15.27291667,85.3125,65,97,125.9583333,723,0,2.466666667,22.5,9.5,21.6,5.6,10.8828,19.1,37.92728366,7.617280623,2.229276424,2.229276424,9.1,0,0,0,0,2015
10/9/2015,22.1,16.2,18.07916667,14.81875,81.8125,64,89,194.1458333,962,0,4.141666667,25.7,11,21.9,5.9,16.7742,19.15,38.04059573,7.852638304,3.084757833,3.084757833,9.15,0,0,0,0,2015
10/10/2015,22.1,16.3,18.07916667,14.58541667,80.5625,63,89,177.5416667,888,0,3.070833333,24.1,9.9,21.9,5.8,15.3396,19.2,38.15190375,7.819154071,2.952744274,2.952744274,9.2,0,0,0,0,2015
10/11/2015,22.6,16.3,18.615,13.9972973,74.62162162,58,90,285.375,941,0,3.00625,27.4,10.6,22.1,6.3,24.6564,19.45,38.26119443,8.227784561,4.221809015,4.221809015,9.45,0,0,0,0,2015
10/12/2015,21.4,16.2,18.14102564,14.06923077,77.41025641,64,86,210.2820513,928,0,2.533333333,22.5,10.5,21.3,5.2,18.16836923,18.8,38.36845644,7.365206388,3.345929743,3.345929743,8.8,0,0,0,0,2015
10/13/2015,21.6,16.8,18.59230769,14.02222222,74.5,64,84,262.3888889,1075,0,2.566666667,24.1,11,21.2,4.8,22.6704,19.2,38.47368043,7.173216059,3.978734513,3.978734513,9.2,0,0,0,0,2015
10/14/2015,21.7,16.8,18.44047619,13.74,74.26829268,62,83,254.9767442,946,0,3.26875,25.7,11.4,21.6,4.9,22.0299907,19.25,38.57685896,7.276808595,3.976591639,3.976591639,9.25,0,0,0,0,2015
10/15/2015,21.4,16.7,18.79714286,13.271875,69.9375,60,79,315,986,0,2.4,22.5,10.9,20.8,4.7,27.216,19.05,38.67798654,7.106865806,4.651851891,4.651851891,9.05,0,0,0,0,2015
10/16/2015,22,16.3,18.50930233,14.34047619,76.92857143,62,89,232.7857143,967,0,2.733333333,27.4,10.8,21.8,5.7,20.11268571,19.15,38.7770595,7.867822973,3.639802838,3.639802838,9.15,0,0,0,0,2015
10/17/2015,21.6,15.9,18.46666667,14.30833333,77.0625,66,86,203.1458333,863,0,2.2,20.9,8.9,21.2,5.7,17.5518,18.75,38.87407608,7.802121792,3.309023368,3.309023368,8.75,0,0,0,0,2015
10/18/2015,23.6,14.2,19.01875,15.18333333,79.0625,64,89,263.7291667,919,0,2.1,19.3,10.8,24.1,9.4,22.7862,18.9,38.96903629,10.08503693,3.918925313,3.918925313,8.9,0,0,0,0,2015
10/19/2015,23.1,17.5,19.0875,16.70416667,86.35416667,70,94,153.2708333,906,0,2.933333333,25.7,10.6,23.4,5.6,13.2426,20.3,39.06194194,8.10029164,2.55184851,2.55184851,10.3,0,0,0,0,2015
10/20/2015,22.5,17.2,18.73958333,15.9875,84.35416667,70,92,139.3958333,771,0,2.533333333,20.9,8.9,22.7,5.3,12.0438,19.85,39.15279656,7.805370796,2.464775542,2.464775542,9.85,0,0,0,0,2015
10/21/2015,22.1,17.3,18.57916667,15.52083333,82.70833333,69,90,156.25,877,0,2.4,22.5,10.1,22.3,4.8,13.5,19.7,39.2416054,7.415261802,2.677003875,2.677003875,9.7,0,0,0,0,2015
10/22/2015,22.4,17.2,18.69791667,15.78958333,83.375,69,89,171.0833333,991,0,2,22.5,11.5,22.6,5.2,14.7816,19.8,39.32837534,7.755742093,2.78742116,2.78742116,9.8,0,0,0,0,2015
10/23/2015,20.6,17.1,18.44166667,15.13333333,81.20833333,74,88,101.4791667,404,0,2.033333333,20.9,5,21.1,3.5,8.7678,18.85,39.41311487,6.21550752,2.136379991,2.136379991,8.85,0,0,0,0,2015
10/24/2015,22.5,14.5,18.54375,15.12708333,81.08333333,65,91,234.4166667,978,0,2.36875,25.7,11.3,22.7,8,20.2536,18.5,39.49583404,9.326758764,3.526810322,3.526810322,8.5,0,0,0,0,2015
10/25/2015,22.3,14.8,18.2673913,15.01521739,82.10869565,66,95,228.7173913,877,0,2.504347826,25.7,9.2,22.5,7.5,19.76118261,18.55,39.57654441,9.061513764,3.413715949,3.413715949,8.55,0,0,0,0,2015
10/26/2015,22.8,14.3,18.6625,15.15833333,80.52083333,64,92,184.375,946,0,2.433333333,19.3,8.9,22.7,8.5,15.93,18.55,39.65525899,9.665904605,3.066085238,3.066085238,8.55,0,0,0,0,2015
10/27/2015,21.3,17.6,18.64166667,15.49791667,82.08333333,73,87,101.5416667,573,0,2.133333333,20.9,7.4,21.4,3.7,8.7732,19.45,39.73199218,6.547798656,2.13337278,2.13337278,9.45,0,0,0,0,2015
10/28/2015,22.3,17.1,18.84791667,15.69375,82.25,69,93,154.6458333,812,0,2.166666667,22.5,9.8,22.5,5.2,13.3614,19.7,39.80675973,7.829203886,2.694198221,2.694198221,9.7,0,0,0,0,2015
10/29/2015,22.8,17.2,19.14166667,15.20833333,78.33333333,65,87,214.6041667,989,0,3,25.7,11.5,23,5.6,18.5418,20,39.87957867,8.204728427,3.533495359,3.533495359,10,0,0,0,0,2015
10/30/2015,22.3,17.1,18.83958333,14.85833333,78.1875,62,88,185.6041667,975,0,2.2,24.1,10.4,22.3,5.2,16.0362,19.7,39.95046727,7.857468323,3.160832025,3.160832025,9.7,0,0,0,0,2015
10/31/2015,23,17.4,19.07916667,14.85208333,76.875,62,84,178.2083333,987,0,2.6,24.1,10.3,23.1,5.6,15.3972,20.2,40.01944495,8.277067692,3.200949362,3.200949362,10.2,0,0,0,0,2015
11/1/2015,21.8,17.6,18.87916667,15.02291667,78.60416667,67,86,133.7083333,637,0,1.933333333,24.1,7.4,21.8,4.2,11.5524,19.7,40.08653223,7.085691456,2.581392655,2.581392655,9.7,0,0,0,0,2015
11/2/2015,23,17.2,19.2673913,14.89565217,76.23913043,64,86,224.4782609,967,0,2.439583333,25.7,10.9,23,5.8,19.39492174,20.1,40.15175067,8.429183893,3.689555137,3.689555137,10.1,0,0,0,0,2015
11/3/2015,23.9,15.4,19.52291667,15.00208333,76.3125,54,92,240.9166667,955,0,2.433333333,24.1,10.9,24.1,8.5,20.8152,19.65,40.21512282,10.09900344,3.915416804,3.915416804,9.65,0,0,0,0,2015
11/4/2015,22.4,17.3,19.23541667,15.1125,77.47916667,64,86,253.2708333,949,0,3.64375,25.7,10.6,22.4,5.1,21.8826,19.85,40.27667212,7.876467479,4.000243508,4.000243508,9.85,0,0,0,0,2015
11/5/2015,22.6,16.5,19.02916667,14.65208333,76.29166667,61,87,232.5625,958,0,2.433333333,22.5,10.4,22.6,6.1,20.0934,19.55,40.33642286,8.558166686,3.753079235,3.753079235,9.55,0,0,0,0,2015
11/6/2015,22.2,17.3,18.78333333,14.375,75.79166667,66,83,178.3958333,918,0,2.433333333,20.9,9.7,21.9,4.9,15.4134,19.75,40.39440011,7.722483343,3.198656144,3.198656144,9.75,0,0,0,0,2015
11/7/2015,22.6,17.4,19.24583333,14.21041667,72.97916667,62,81,233.3333333,975,0,2.633333333,24.1,10.8,22.5,5.2,20.16,20,40.45062963,8.01948711,3.926563031,3.926563031,10,0,0,0,0,2015
11/8/2015,23,17.6,19.15208333,14.52916667,74.8125,58,81,184.1666667,1042,0,2.233333333,24.1,10.9,23.1,5.4,15.912,20.3,40.50513785,8.248211834,3.29842293,3.29842293,10.3,0,0,0,0,2015
11/9/2015,21.6,17.8,18.78333333,14.82083333,77.89583333,68,85,104.7291667,682,0,1.833333333,20.9,7.4,21.4,3.8,9.0486,19.7,40.55795175,6.819097754,2.28133088,2.28133088,9.7,0,0,0,0,2015
11/10/2015,22.9,17.4,19.21041667,14.90416667,76.45833333,63,85,199.6875,961,0,3.2,25.7,10.9,22.9,5.5,17.253,20.15,40.60909881,8.312742214,3.518557298,3.518557298,10.15,0,0,0,0,2015
11/11/2015,22.5,17.2,18.95625,15.25416667,79.41666667,67,86,175.7083333,954,0,3.066666667,22.5,11.4,22.6,5.3,15.1812,19.85,40.65860697,8.105564131,3.114644835,3.114644835,9.85,0,0,0,0,2015
11/12/2015,22.8,17.3,19.07291667,15.4,79.34782609,68,86,171.6595745,727,0,2.566666667,24.1,8.8,22.8,5.5,14.83138723,20.05,40.70650451,8.310724303,3.03508785,3.03508785,10.05,0,0,0,0,2015
11/13/2015,21.9,17.3,18.80208333,15.31666667,80.41666667,70,86,159.8333333,860,0,2.433333333,22.5,8.8,22.1,4.6,13.8096,19.6,40.75282001,7.518583382,2.846783909,2.846783909,9.6,0,0,0,0,2015
11/14/2015,22.6,17.4,19.10625,15.41276596,79.21276596,68,85,144.9375,654,0,2.1,22.5,8.1,22.7,5.2,12.5226,20,40.79758231,8.088271763,2.720382741,2.720382741,10,0,0,0,0,2015
11/15/2015,22.7,17.9,19.47083333,15.775,79.47916667,67,86,161.8125,756,0,2.666666667,22.5,8.8,23,4.8,13.9806,20.3,40.84082037,7.840935613,2.987052586,2.987052586,10.3,0,0,0,0,2015
11/16/2015,23.4,16.9,19.845,15.5125,76.75,57,90,223.65,895,0,1.9,22.5,9.3,23.7,6.5,19.32336,20.15,40.88256328,9.097758666,3.699676525,3.699676525,10.15,0,0,0,0,2015
11/17/2015,23.8,16.2,20.15434783,15.3173913,74.39130435,60,89,299.4444444,948,0,2.466666667,24.1,10.9,24.1,7.6,25.872,20,40.92284013,9.808265178,4.672982815,4.672982815,10,0,0,0,0,2015
11/18/2015,23.6,18.3,20.1875,15.21875,73.52083333,59,82,232.1041667,981,0,2.6,24.1,10.9,23.9,5.3,20.0538,20.95,40.96167998,8.404564954,4.016109162,4.016109162,10.95,0,0,0,0,2015
11/19/2015,24.1,18.6,20.325,15.38723404,73.63829787,57,84,202.8958333,1040,0,2.733333333,24.1,10.7,24.3,5.5,17.5302,21.35,40.9991118,8.65795642,3.747823757,3.747823757,11.35,0,0,0,0,2015
11/20/2015,23.4,18.1,19.90208333,15.61458333,76.72916667,59,85,178.3333333,898,0,2.433333333,22.5,10.5,23.8,5.3,15.408,20.75,41.03516437,8.376186345,3.286887045,3.286887045,10.75,0,0,0,0,2015
11/21/2015,24.2,15.6,20.05111111,15.04418605,72.51162791,59,88,258.3181818,942,0,2.1,24.1,11.1,24.6,8.6,22.31869091,19.9,41.06986625,10.4433949,4.223676334,4.223676334,9.9,0,0,0,0,2015
11/22/2015,23.8,13.8,18.84680851,15.28510638,80.5106383,62,94,229.9148936,963,0,2.833333333,25.7,10.6,24.1,10,19.86464681,18.8,41.1032457,10.94170593,3.597432949,3.597432949,8.8,0,0,0,0,2015
11/23/2015,23.3,18.3,20.18125,15.84375,76.625,64,85,242.2291667,861,0,3.233333333,25.7,9.9,23.8,5,20.9286,20.8,41.13533064,8.1661083,4.059206021,4.059206021,10.8,0,0,0,0,2015
11/24/2015,23.7,18.3,20.1625,15.89791667,76.85416667,64,84,179.9166667,900,0,1.833333333,20.9,10.5,24.2,5.4,15.5448,21,41.16614855,8.536830891,3.236786314,3.236786314,11,0,0,0,0,2015
11/25/2015,24.3,16.6,20.34583333,16.2375,77.79166667,63,90,245.3958333,1028,0,2.666666667,22.5,10.6,24.8,7.7,21.2022,20.45,41.19572645,10.05673031,4.024045044,4.024045044,10.45,0,0,0,0,2015
11/26/2015,24.3,14.3,19.78333333,15.98541667,79.58333333,63,93,266.9375,907,0,2.6,22.5,10.9,24.9,10,23.0634,19.3,41.22409083,11.12379129,4.12381926,4.12381926,9.3,0,0,0,0,2015
11/27/2015,24.7,18.4,20.75208333,16.25416667,76.14583333,57,88,200.3541667,890,0,2.633333333,22.5,10.2,24.8,6.3,17.3106,21.55,41.25126758,9.370875018,3.668185181,3.668185181,11.55,0,0,0,0,2015
11/28/2015,23.8,18.4,20.28333333,16.22083333,77.875,64,87,178.3958333,885,0,2.5,27.4,10.7,24.4,5.4,15.4134,21.1,41.27728195,8.581938722,3.29055866,3.29055866,11.1,0,0,0,0,2015
11/29/2015,24.6,18.7,20.74375,16.26041667,75.97916667,62,84,211.6041667,916,0,2.666666667,27.4,12.7,24.9,5.9,18.2826,21.65,41.30215852,9.10277061,3.786774136,3.786774136,11.65,0,0,0,0,2015
11/30/2015,24.7,18.7,20.67916667,16.20625,75.9375,61,85,187.8125,890,0,2.266666667,20.9,10.7,25,6,16.227,21.7,41.3259211,9.196511093,3.469992918,3.469992918,11.7,0,0,0,0,2015
12/1/2015,24.4,18.9,20.39166667,16.18125,77.04166667,64,86,137.0416667,668,0,2.266666667,20.9,9.6,24.8,5.5,11.8404,21.65,41.34859271,8.798667808,2.854690568,2.854690568,11.65,0,0,0,0,2015
12/2/2015,24.8,19.1,20.89583333,16.38958333,75.8125,62,85,226.875,952,0,2.766666667,27.4,12.5,25.2,5.7,19.602,21.95,41.37019553,9.030046159,3.979279722,3.979279722,11.95,0,0,0,0,2015
12/3/2015,24.6,19,20.75833333,16.55833333,77.33333333,61,86,193.3541667,954,0,2.3,20.9,12.4,24.9,5.6,16.7058,21.8,41.39075085,8.9211397,3.493626256,3.493626256,11.8,0,0,0,0,2015
12/4/2015,24.4,18.3,20.91458333,16.10833333,74.35416667,62,86,214.6666667,964,0,2.266666667,22.5,12.7,24.8,6.1,18.5472,21.35,41.41027903,9.209428423,3.845951748,3.845951748,11.35,0,0,0,0,2015
12/5/2015,24.9,17.8,21.07083333,16.47708333,75.58333333,60,86,200.4166667,922,0,1.933333333,24.1,12.2,25.3,7.1,17.316,21.35,41.42879948,9.940108509,3.617148707,3.617148707,11.35,0,0,0,0,2015
12/6/2015,25.4,17.8,21.31458333,16.45,74.625,56,90,216.5208333,1021,0,2.033333333,22.5,12.5,25.6,7.6,18.7074,21.6,41.44633056,10.35420932,3.879078424,3.879078424,11.6,0,0,0,0,2015
12/7/2015,25.1,19.1,21.31304348,16.5173913,74.56521739,60,85,245.2826087,941,0,2.533333333,22.5,12.5,25.3,6,21.19241739,22.1,41.46288961,9.320429426,4.253154143,4.253154143,12.1,0,0,0,0,2015
12/8/2015,25.3,19.2,21.62666667,16.275,72.25,56,83,221.1777778,960,0,1.935416667,24.1,11.6,25.4,6.1,19.10976,22.25,41.47849287,9.436658566,4.013794912,4.013794912,12.25,0,0,0,0,2015
12/9/2015,26.2,16.5,21.9025641,16.49736842,71.94736842,53,89,252.5128205,1011,0,2.2,24.1,12.8,26.3,9.7,21.81710769,21.35,41.49315549,11.63648819,4.466084349,4.466084349,11.35,0,0,0,0,2015
12/10/2015,25.1,14.3,19.6787234,15.92888889,79.8,61,94,260.4,911,0,2.033333333,24.1,12.4,25.6,10.8,22.49856,19.7,41.50689143,11.76497993,4.021670816,4.021670816,9.7,0,0,0,0,2015
12/11/2015,24.8,14.8,20.375,16.79148936,80.72340426,64,95,288.9166667,935,0,2.3,24.1,12.5,25.5,10,24.9624,19.8,41.5197135,11.35455266,4.397021221,4.397021221,9.8,0,0,0,0,2015
12/12/2015,25.8,19.8,21.86666667,17.37083333,76.16666667,58,90,193.4166667,922,0,2.633333333,22.5,11.8,26.1,6,16.7112,22.8,41.53163331,9.499669708,3.706823881,3.706823881,12.8,0,0,0,0,2015
12/13/2015,25.6,20.2,22.09166667,17.57083333,76.125,62,86,236.5208333,905,0,2.76875,29,12.3,25.9,5.4,20.4354,22.9,41.54266123,9.036774376,4.225078129,4.225078129,12.9,0,0,0,0,2015
12/14/2015,25.6,20.1,21.98541667,17.44583333,75.875,60,85,205.0833333,898,0,2.266666667,24.1,12,26,5.5,17.7192,22.85,41.55280639,9.111084851,3.799297292,3.799297292,12.85,0,0,0,0,2015
12/15/2015,25.2,19.2,21.96458333,17.06875,74.60416667,59,91,273.0416667,898,0,2.835416667,32.2,12.4,25.7,6,23.5908,22.2,41.56207666,9.366141003,4.695358692,4.695358692,12.2,0,0,0,0,2015
12/16/2015,25.8,16.7,21.35416667,16.8375,76.14583333,58,87,209.4791667,896,0,2.56875,27.4,11.6,26,9.1,18.099,21.25,41.5704786,11.26301325,3.83310125,3.83310125,11.25,0,0,0,0,2015
12/17/2015,25.2,18.1,21.60833333,16.4125,72.91666667,59,86,277.7916667,906,0,2.866666667,22.5,12,25.5,7.1,24.0012,21.65,41.57801748,10.05235449,4.765339525,4.765339525,11.65,0,0,0,0,2015
12/18/2015,24.8,19.1,21.34791667,16.20851064,72.89361702,60,86,173.3958333,812,0,1.7,19.3,10.5,25.1,5.7,14.9814,21.95,41.58469728,9.076866357,3.366330332,3.366330332,11.95,0,0,0,0,2015
12/19/2015,25.4,18.6,21.81458333,15.83541667,69.33333333,57,80,266.4166667,934,0,2.633333333,24.1,12.1,25.6,6.8,23.0184,22,41.59052063,9.927953201,4.779520131,4.779520131,12,0,0,0,0,2015
12/20/2015,25.6,19.5,21.81666667,16.54166667,72.41666667,58,81,230.4166667,884,0,2.733333333,22.5,11.8,25.8,6.1,19.908,22.55,41.59548883,9.534161959,4.277947549,4.277947549,12.55,0,0,0,0,2015
12/21/2015,25.2,17.6,21.24791667,16.45454545,73.72727273,59,87,221.1304348,923,0,2.066666667,24.1,12,25.6,7.6,19.10566957,21.4,41.59960187,10.33974608,3.923450838,3.923450838,11.4,0,0,0,0,2015
12/22/2015,24.8,17.1,21.50263158,16.31081081,72.21621622,60,89,269.8108108,910,0,2.466666667,20.9,11.2,25.1,7.7,23.31165405,20.95,41.60285839,10.28887938,4.62019378,4.62019378,10.95,0,0,0,0,2015
12/23/2015,25.2,19.6,21.35416667,16.59166667,74.625,62,87,171.1458333,876,0,2.233333333,20.9,10.1,25.6,5.6,14.787,22.4,41.60525568,9.103242203,3.398700468,3.398700468,12.4,0,0,0,0,2015
12/24/2015,24.6,17.8,20.80208333,16.52083333,76.83333333,66,89,130.3333333,735,0,1.4,20.9,9.2,25,6.8,11.2608,21.2,41.6067897,9.732201837,2.649500938,2.649500938,11.2,0,0,0,0,2015
12/25/2015,25.8,18.8,21.70416667,17.19583333,76.08333333,63,89,260.5625,970,0,2.333333333,24.1,12,26.3,7,22.5126,22.3,41.6074551,10.15295314,4.397026971,4.397026971,12.3,0,0,0,0,2015
12/26/2015,25.6,19.6,21.75833333,17.575,77.47916667,62,84,174.4375,821,0,1.933333333,20.9,9.8,26.1,6,15.0714,22.6,41.60724519,9.470083067,3.316164595,3.316164595,12.6,0,0,0,0,2015
12/27/2015,25.2,20.2,22.01875,18.2375,79.375,67,88,170.75,702,0,2.133333333,20.9,8.8,26.2,5,14.7528,22.7,41.60615195,8.666134243,3.255571666,3.255571666,12.7,0,0,0,0,2015
12/28/2015,25.7,20.4,22.26458333,17.81666667,76.25,67,87,226.1875,981,0,2.533333333,24.1,11.5,26.3,5.3,19.5426,23.05,41.60416608,8.999008314,4.087678757,4.087678757,13.05,0,0,0,0,2015
12/29/2015,25.4,20.1,22.16458333,17.39791667,74.95833333,62,85,254.3125,924,0,2.333333333,22.5,11.4,25.9,5.3,21.9726,22.75,41.60127699,8.932299803,4.425705715,4.425705715,12.75,0,0,0,0,2015
12/30/2015,25.4,19.8,21.79166667,16.53958333,72.52083333,58,84,230.4583333,920,0,2.666666667,22.5,11.1,25.7,5.6,19.9116,22.6,41.59747281,9.1468206,4.258877855,4.258877855,12.6,0,0,0,0,2015
12/31/2015,25.4,19.6,21.62916667,16.50625,73,57,81,236.1041667,944,0,2.733333333,20.9,11.5,25.8,5.8,20.3994,22.5,41.59274043,9.284626009,4.285778314,4.285778314,12.5,0,0,0,0,2015
1/1/2016,25.3,19.7,21.79583333,16.68333333,73.0625,62,81,217.9583333,1006,0,2.1,24.1,11.8,25.6,5.6,18.8316,22.5,41.5870655,9.121897168,3.994295947,3.994295947,12.5,0,0,0,0,2016
1/2/2016,26.2,18,21.975,17.36458333,75.70833333,59,88,209.0416667,904,0,1.933333333,22.5,10.8,26.8,8.2,18.0612,22.1,41.58043246,10.92689223,3.806373485,3.806373485,12.1,0,0,0,0,2016
1/3/2016,25.9,16.7,21.13125,17.2,79.16666667,63,93,259.3958333,914,0,2.033333333,24.1,10.9,26.4,9.2,22.4118,21.3,41.57282459,11.33986906,4.20257821,4.20257821,11.3,0,0,0,0,2016
1/4/2016,25.8,16.2,21.26041667,17.5875,80.20833333,63,94,224.1458333,951,0,2.366666667,22.5,11.1,26.7,9.6,19.3662,21,41.56422398,11.49250906,3.800943065,3.800943065,11,0,0,0,0,2016
1/5/2016,26.4,16.6,21.85833333,17.56458333,77.5625,62,92,265.3541667,898,0,2.066666667,24.1,11.1,27.1,9.8,22.9266,21.5,41.55461165,11.75851973,4.417187167,4.417187167,11.5,0,0,0,0,2016
1/6/2016,26.2,16.3,21.51666667,17.93958333,80.64583333,68,91,272.2916667,1007,0,2.233333333,25.7,10.8,27.2,9.9,23.526,21.25,41.54396749,11.7401715,4.347497852,4.347497852,11.25,0,0,0,0,2016
1/7/2016,27.1,17.4,21.99583333,18.0106383,78.85106383,59,94,232.2708333,898,0,1.766666667,22.5,11.2,27.6,9.7,20.0682,22.25,41.53227035,11.91521535,3.965357477,3.965357477,12.25,0,0,0,0,2016
1/8/2016,27.1,21.1,23.1,18.64166667,76.41666667,58,85,202.75,896,0,2.466666667,20.9,11.2,28.2,6,17.5176,24.1,41.51949808,9.800981716,3.895701053,3.895701053,14.1,0,0,0,0,2016
1/9/2016,26.5,20.9,22.90208333,18.06041667,74.52083333,62,85,209.5833333,875,0,2.466666667,24.1,10.7,27.3,5.6,18.108,23.7,41.50562754,9.375122061,4.030093866,4.030093866,13.7,0,0,0,0,2016
1/10/2016,26.5,20.9,22.74791667,18.19791667,75.85416667,62,83,182.1666667,901,0,2.433333333,22.5,11.6,27.3,5.6,15.7392,23.7,41.49063467,9.37173553,3.638850743,3.638850743,13.7,0,0,0,0,2016
1/11/2016,26.3,20.6,22.56458333,18.52083333,78.47916667,63,90,208.5625,923,0,2.066666667,22.5,12.3,26.9,5.7,18.0198,23.45,41.47449449,9.394427477,3.777765033,3.777765033,13.45,0,0,0,0,2016
1/12/2016,26.3,19.8,22.13958333,18.09791667,78.39583333,62,88,158.6875,820,0,2.233333333,19.3,11,27.1,6.5,13.7106,23.05,41.45718122,9.930619576,3.18607767,3.18607767,13.05,0,0,0,0,2016
1/13/2016,25.8,19.9,22.325,17.825,76.27083333,63,86,243.125,917,0,2.6,22.5,12.6,26.4,5.9,21.006,22.85,41.43866825,9.410662134,4.299619029,4.299619029,12.85,0,0,0,0,2016
1/14/2016,25.8,17.6,21.81041667,17.11041667,75.41666667,58,87,209.1875,941,0,1.933333333,24.1,11.7,26.1,8.2,18.0738,21.7,41.41892825,10.77533336,3.803848771,3.803848771,11.7,0,0,0,0,2016
1/15/2016,26.2,18,22.21041667,16.65,71.52083333,53,86,209.5,919,0,1.9,22.5,11.6,26.4,8.2,18.1008,22.1,41.39793318,10.87893338,3.963133031,3.963133031,12.1,0,0,0,0,2016
1/16/2016,26.5,18.8,22.25434783,16.92888889,72.37777778,55,86,221.4222222,926,0,2.1,27.4,12.4,26.6,7.7,19.13088,22.65,41.37565436,10.68160711,4.110038619,4.110038619,12.65,0,0,0,0,2016
1/17/2016,27,19,22.66458333,16.33404255,67.93617021,52,81,188.0625,892,0,1.766666667,24.1,11.6,27.1,8,16.2486,23,41.35206255,10.97564796,3.817860328,3.817860328,13,0,0,0,0,2016
1/18/2016,27.1,16.2,22.7,17.41282051,71.58974359,52,90,344.5641026,901,0,2.333333333,27.4,12,27.6,10.9,29.77033846,21.65,41.32712794,12.38007618,5.614821557,5.614821557,11.65,0,0,0,0,2016
1/19/2016,25.9,18.7,22.57173913,18.87777778,79.73333333,67,89,220.8695652,990,0,2.1,24.1,11.3,27.1,7.2,19.08313043,22.3,41.30082028,10.22108816,3.872283012,3.872283012,12.3,0,0,0,0,2016
