img_index,date,agri_year,phenology,cloud_tile_pct,cloud_roi_pct,satellite,parcel_id,group,NDVI,EVI,NDRE,NDWI,SAVI,CIre,GNDVI,MTCI
20210210T144731_20210210T145543_T19KCV,2021-02-10,2021,Crec.Fruto,5.19,0.0,Sentinel-2A,B-5,B,0.330446,0.239997,0.257013,-0.439953,0.241234,0.564655,0.439953,1.834263
20210210T144731_20210210T145543_T19KCV,2021-02-10,2021,Crec.Fruto,5.19,0.0,Sentinel-2A,B-6,B,0.340781,0.250349,0.26604,-0.450211,0.25026,0.594148,0.450211,1.154052
20210210T144731_20210210T145543_T19KCV,2021-02-10,2021,Crec.Fruto,5.19,0.0,Sentinel-2A,B-7,B,0.34661,0.245307,0.270939,-0.461554,0.249265,0.59948,0.461554,1.971731
20210210T144731_20210210T145543_T19KCV,2021-02-10,2021,Crec.Fruto,5.19,0.0,Sentinel-2A,B-8,B,0.35344,0.248099,0.276104,-0.467104,0.25215,0.608231,0.467104,2.027407
20210210T144731_20210210T145543_T19KCV,2021-02-10,2021,Crec.Fruto,5.19,0.0,Sentinel-2A,C-9,C,0.345779,0.241996,0.26919,-0.464346,0.247227,0.591733,0.464346,2.040225
20210210T144731_20210210T145543_T19KCV,2021-02-10,2021,Crec.Fruto,5.19,0.0,Sentinel-2A,C-10,C,0.345994,0.244764,0.265837,-0.459537,0.24856,0.588662,0.459537,2.312516
20210210T144731_20210210T145543_T19KCV,2021-02-10,2021,Crec.Fruto,5.19,0.0,Sentinel-2A,C-11,C,0.362661,0.24806,0.283113,-0.475717,0.253061,0.6472,0.475717,2.07832
20210215T144729_20210215T145553_T19KCV,2021-02-15,2021,Crec.Fruto,20.25,0.79,Sentinel-2B,A-1,A,0.191676,0.148667,0.150209,-0.28512,0.139112,0.302605,0.28512,1.563793
20210215T144729_20210215T145553_T19KCV,2021-02-15,2021,Crec.Fruto,20.25,0.79,Sentinel-2B,A-2,A,0.239916,0.191685,0.185632,-0.322138,0.171328,0.388183,0.322138,2.244552
20210215T144729_20210215T145553_T19KCV,2021-02-15,2021,Crec.Fruto,20.25,0.79,Sentinel-2B,A-3,A,0.301208,0.22672,0.231873,-0.399528,0.21402,0.506192,0.399528,1.919445
20210215T144729_20210215T145553_T19KCV,2021-02-15,2021,Crec.Fruto,20.25,0.79,Sentinel-2B,A-4,A,0.286856,0.229834,0.226379,-0.371333,0.208158,0.488501,0.371333,2.360937
20210215T144729_20210215T145553_T19KCV,2021-02-15,2021,Crec.Fruto,20.25,0.79,Sentinel-2B,B-5,B,0.251684,0.174439,0.198316,-0.347265,0.170943,0.424222,0.347265,1.989976
20210215T144729_20210215T145553_T19KCV,2021-02-15,2021,Crec.Fruto,20.25,0.79,Sentinel-2B,B-6,B,0.281237,0.213413,0.215604,-0.382419,0.204672,0.470919,0.382419,1.723899
20210215T144729_20210215T145553_T19KCV,2021-02-15,2021,Crec.Fruto,20.25,0.79,Sentinel-2B,B-7,B,0.263094,0.217018,0.199763,-0.340459,0.194095,0.421872,0.340459,1.896622
20210215T144729_20210215T145553_T19KCV,2021-02-15,2021,Crec.Fruto,20.25,0.79,Sentinel-2B,B-8,B,0.261341,0.203602,0.201472,-0.343045,0.186267,0.430603,0.343045,1.78917
20210215T144729_20210215T145553_T19KCV,2021-02-15,2021,Crec.Fruto,20.25,0.79,Sentinel-2B,C-9,C,0.257391,0.199086,0.210246,-0.34326,0.182216,0.441811,0.34326,1.992727
20210215T144729_20210215T145553_T19KCV,2021-02-15,2021,Crec.Fruto,20.25,0.79,Sentinel-2B,C-10,C,0.269463,0.192159,0.213723,-0.360645,0.182232,0.462396,0.360645,2.011814
20210215T144729_20210215T145553_T19KCV,2021-02-15,2021,Crec.Fruto,20.25,0.79,Sentinel-2B,C-11,C,0.337721,0.229457,0.259944,-0.406697,0.214611,0.610439,0.406697,2.806324
20210220T144731_20210220T145416_T19KCV,2021-02-20,2021,Crec.Fruto,11.45,0.0,Sentinel-2A,A-1,A,0.287978,0.218288,0.218203,-0.401778,0.217775,0.456249,0.401778,1.92695
20210220T144731_20210220T145416_T19KCV,2021-02-20,2021,Crec.Fruto,11.45,0.0,Sentinel-2A,A-2,A,0.317248,0.23754,0.240435,-0.437728,0.239957,0.517022,0.437728,2.576294
20210220T144731_20210220T145416_T19KCV,2021-02-20,2021,Crec.Fruto,11.45,0.0,Sentinel-2A,A-3,A,0.351186,0.255944,0.268363,-0.471693,0.259446,0.593481,0.471693,1.952662
20210220T144731_20210220T145416_T19KCV,2021-02-20,2021,Crec.Fruto,11.45,0.0,Sentinel-2A,A-4,A,0.344549,0.253874,0.264649,-0.467956,0.257671,0.574613,0.467956,2.020377
20210220T144731_20210220T145416_T19KCV,2021-02-20,2021,Crec.Fruto,11.45,0.0,Sentinel-2A,B-5,B,0.354819,0.263329,0.270845,-0.459677,0.262749,0.609279,0.459677,1.501467
20210220T144731_20210220T145416_T19KCV,2021-02-20,2021,Crec.Fruto,11.45,0.0,Sentinel-2A,B-6,B,0.358244,0.270308,0.274521,-0.465584,0.268212,0.621594,0.465584,1.557976
20210220T144731_20210220T145416_T19KCV,2021-02-20,2021,Crec.Fruto,11.45,0.0,Sentinel-2A,B-7,B,0.370548,0.268195,0.282914,-0.481165,0.270466,0.641289,0.481165,2.142693
20210220T144731_20210220T145416_T19KCV,2021-02-20,2021,Crec.Fruto,11.45,0.0,Sentinel-2A,B-8,B,0.37799,0.270308,0.290109,-0.488363,0.273385,0.653402,0.488363,2.136242
20210220T144731_20210220T145416_T19KCV,2021-02-20,2021,Crec.Fruto,11.45,0.0,Sentinel-2A,C-9,C,0.364025,0.259552,0.279909,-0.482276,0.264652,0.629292,0.482276,2.266134
20210220T144731_20210220T145416_T19KCV,2021-02-20,2021,Crec.Fruto,11.45,0.0,Sentinel-2A,C-10,C,0.366935,0.263219,0.279168,-0.479345,0.266868,0.63206,0.479345,2.174388
20210220T144731_20210220T145416_T19KCV,2021-02-20,2021,Crec.Fruto,11.45,0.0,Sentinel-2A,C-11,C,0.383183,0.267621,0.293819,-0.494174,0.271765,0.689123,0.494174,2.381456
20210225T144729_20210225T145444_T19KCV,2021-02-25,2021,Crec.Fruto,0.01,0.0,Sentinel-2B,A-1,A,0.275854,0.214924,0.211832,-0.383548,0.203947,0.447154,0.383548,1.639867
20210225T144729_20210225T145444_T19KCV,2021-02-25,2021,Crec.Fruto,0.01,0.0,Sentinel-2B,A-2,A,0.297512,0.228687,0.231439,-0.408748,0.21933,0.500253,0.408748,1.745512
20210225T144729_20210225T145444_T19KCV,2021-02-25,2021,Crec.Fruto,0.01,0.0,Sentinel-2B,A-3,A,0.311611,0.236334,0.245226,-0.421682,0.226542,0.536146,0.421682,0.892035
20210225T144729_20210225T145444_T19KCV,2021-02-25,2021,Crec.Fruto,0.01,0.0,Sentinel-2B,A-4,A,0.305447,0.233333,0.241603,-0.417043,0.223851,0.521282,0.417043,0.882649
20210225T144729_20210225T145444_T19KCV,2021-02-25,2021,Crec.Fruto,0.01,0.0,Sentinel-2B,B-5,B,0.321511,0.246257,0.251671,-0.422485,0.233906,0.55987,0.422485,1.784515
20210225T144729_20210225T145444_T19KCV,2021-02-25,2021,Crec.Fruto,0.01,0.0,Sentinel-2B,B-6,B,0.329295,0.253228,0.258694,-0.429728,0.239789,0.583272,0.429728,1.927867
20210225T144729_20210225T145444_T19KCV,2021-02-25,2021,Crec.Fruto,0.01,0.0,Sentinel-2B,B-7,B,0.333038,0.246821,0.262935,-0.438656,0.237212,0.59073,0.438656,1.82258
20210225T144729_20210225T145444_T19KCV,2021-02-25,2021,Crec.Fruto,0.01,0.0,Sentinel-2B,B-8,B,0.337869,0.250535,0.267919,-0.43959,0.239296,0.598423,0.43959,1.990827
20210225T144729_20210225T145444_T19KCV,2021-02-25,2021,Crec.Fruto,0.01,0.0,Sentinel-2B,C-9,C,0.332596,0.246445,0.262299,-0.439269,0.236965,0.587031,0.439269,0.576486
20210225T144729_20210225T145444_T19KCV,2021-02-25,2021,Crec.Fruto,0.01,0.0,Sentinel-2B,C-10,C,0.324434,0.242534,0.254693,-0.42911,0.231867,0.571239,0.42911,1.576337
20210225T144729_20210225T145444_T19KCV,2021-02-25,2021,Crec.Fruto,0.01,0.0,Sentinel-2B,C-11,C,0.355021,0.258612,0.279936,-0.452956,0.246705,0.655945,0.452956,2.122325
20210302T144731_20210302T145301_T19KCV,2021-03-02,2021,Crec.Fruto,9.9,0.0,Sentinel-2A,A-1,A,0.258481,0.193927,0.206245,-0.372129,0.192528,0.4136,0.372129,1.426571
20210302T144731_20210302T145301_T19KCV,2021-03-02,2021,Crec.Fruto,9.9,0.0,Sentinel-2A,A-2,A,0.292436,0.216552,0.232976,-0.411409,0.217886,0.484587,0.411409,1.472721
20210302T144731_20210302T145301_T19KCV,2021-03-02,2021,Crec.Fruto,9.9,0.0,Sentinel-2A,A-3,A,0.323481,0.233221,0.259947,-0.441342,0.23499,0.553776,0.441342,1.836555
20210302T144731_20210302T145301_T19KCV,2021-03-02,2021,Crec.Fruto,9.9,0.0,Sentinel-2A,A-4,A,0.324251,0.23592,0.259451,-0.445005,0.238214,0.54908,0.445005,1.876998
20210302T144731_20210302T145301_T19KCV,2021-03-02,2021,Crec.Fruto,9.9,0.0,Sentinel-2A,B-5,B,0.317104,0.231813,0.253569,-0.425704,0.231043,0.551539,0.425704,1.82773
20210302T144731_20210302T145301_T19KCV,2021-03-02,2021,Crec.Fruto,9.9,0.0,Sentinel-2A,B-6,B,0.334782,0.249262,0.26854,-0.44207,0.246765,0.589534,0.44207,1.882586
20210302T144731_20210302T145301_T19KCV,2021-03-02,2021,Crec.Fruto,9.9,0.0,Sentinel-2A,B-7,B,0.33616,0.239258,0.271311,-0.449156,0.240845,0.590803,0.449156,2.104717
20210302T144731_20210302T145301_T19KCV,2021-03-02,2021,Crec.Fruto,9.9,0.0,Sentinel-2A,B-8,B,0.35571,0.251331,0.284649,-0.464043,0.252974,0.628632,0.464043,2.124284
20210302T144731_20210302T145301_T19KCV,2021-03-02,2021,Crec.Fruto,9.9,0.0,Sentinel-2A,C-9,C,0.336812,0.23824,0.270333,-0.451656,0.240709,0.58951,0.451656,1.974646
20210302T144731_20210302T145301_T19KCV,2021-03-02,2021,Crec.Fruto,9.9,0.0,Sentinel-2A,C-10,C,0.342913,0.2439,0.273625,-0.453812,0.245684,0.600467,0.453812,2.027611
20210302T144731_20210302T145301_T19KCV,2021-03-02,2021,Crec.Fruto,9.9,0.0,Sentinel-2A,C-11,C,0.355931,0.24637,0.284918,-0.467167,0.248132,0.645091,0.467167,2.121832
20210307T144729_20210307T144725_T19KCV,2021-03-07,2021,Crec.Fruto,0.15,0.0,Sentinel-2B,A-1,A,0.292891,0.222228,0.22613,-0.40694,0.213888,0.481689,0.40694,1.666203
20210307T144729_20210307T144725_T19KCV,2021-03-07,2021,Crec.Fruto,0.15,0.0,Sentinel-2B,A-2,A,0.309793,0.231403,0.24161,-0.427689,0.225112,0.522371,0.427689,1.748047
20210307T144729_20210307T144725_T19KCV,2021-03-07,2021,Crec.Fruto,0.15,0.0,Sentinel-2B,A-3,A,0.330797,0.243467,0.262505,-0.445271,0.236734,0.58323,0.445271,1.964343
20210307T144729_20210307T144725_T19KCV,2021-03-07,2021,Crec.Fruto,0.15,0.0,Sentinel-2B,A-4,A,0.318899,0.236008,0.252301,-0.437427,0.22986,0.545601,0.437427,1.743353
20210307T144729_20210307T144725_T19KCV,2021-03-07,2021,Crec.Fruto,0.15,0.0,Sentinel-2B,B-5,B,0.337463,0.251295,0.263548,-0.444117,0.241806,0.595278,0.444117,2.030433
20210307T144729_20210307T144725_T19KCV,2021-03-07,2021,Crec.Fruto,0.15,0.0,Sentinel-2B,B-6,B,0.345592,0.257162,0.271344,-0.452761,0.247681,0.618121,0.452761,1.960863
20210307T144729_20210307T144725_T19KCV,2021-03-07,2021,Crec.Fruto,0.15,0.0,Sentinel-2B,B-7,B,0.352643,0.253283,0.280384,-0.464458,0.246665,0.640405,0.464458,1.956996
20210307T144729_20210307T144725_T19KCV,2021-03-07,2021,Crec.Fruto,0.15,0.0,Sentinel-2B,B-8,B,0.357071,0.25571,0.284387,-0.464613,0.248029,0.648322,0.464613,2.114738
20210307T144729_20210307T144725_T19KCV,2021-03-07,2021,Crec.Fruto,0.15,0.0,Sentinel-2B,C-9,C,0.353721,0.252234,0.278994,-0.466169,0.246231,0.629841,0.466169,2.030988
20210307T144729_20210307T144725_T19KCV,2021-03-07,2021,Crec.Fruto,0.15,0.0,Sentinel-2B,C-10,C,0.343236,0.246804,0.269717,-0.453924,0.239833,0.612547,0.453924,2.009931
20210307T144729_20210307T144725_T19KCV,2021-03-07,2021,Crec.Fruto,0.15,0.0,Sentinel-2B,C-11,C,0.379575,0.265132,0.300425,-0.483849,0.256948,0.722024,0.483849,2.271525
20210312T144731_20210312T145128_T19KCV,2021-03-12,2021,Crec.Fruto,0.43,0.0,Sentinel-2A,A-1,A,0.275671,0.198138,0.216041,-0.394174,0.201015,0.441246,0.394174,0.852928
20210312T144731_20210312T145128_T19KCV,2021-03-12,2021,Crec.Fruto,0.43,0.0,Sentinel-2A,A-2,A,0.308223,0.218585,0.241648,-0.433689,0.224898,0.511,0.433689,1.51856
20210312T144731_20210312T145128_T19KCV,2021-03-12,2021,Crec.Fruto,0.43,0.0,Sentinel-2A,A-3,A,0.337383,0.230946,0.265575,-0.462785,0.238665,0.575561,0.462785,1.786859
20210312T144731_20210312T145128_T19KCV,2021-03-12,2021,Crec.Fruto,0.43,0.0,Sentinel-2A,A-4,A,0.334507,0.231807,0.266185,-0.462666,0.239879,0.570035,0.462666,1.917339
20210312T144731_20210312T145128_T19KCV,2021-03-12,2021,Crec.Fruto,0.43,0.0,Sentinel-2A,B-5,B,0.332881,0.229583,0.263376,-0.449527,0.23512,0.579306,0.449527,2.196187
20210312T144731_20210312T145128_T19KCV,2021-03-12,2021,Crec.Fruto,0.43,0.0,Sentinel-2A,B-6,B,0.349443,0.24526,0.275947,-0.46393,0.249947,0.612714,0.46393,2.12144
20210312T144731_20210312T145128_T19KCV,2021-03-12,2021,Crec.Fruto,0.43,0.0,Sentinel-2A,B-7,B,0.351284,0.235679,0.277995,-0.473741,0.243948,0.617366,0.473741,2.077328
20210312T144731_20210312T145128_T19KCV,2021-03-12,2021,Crec.Fruto,0.43,0.0,Sentinel-2A,B-8,B,0.369648,0.246271,0.293268,-0.485991,0.254287,0.654223,0.485991,2.117166
20210312T144731_20210312T145128_T19KCV,2021-03-12,2021,Crec.Fruto,0.43,0.0,Sentinel-2A,C-9,C,0.352579,0.234532,0.278083,-0.477358,0.243681,0.614876,0.477358,1.902007
20210312T144731_20210312T145128_T19KCV,2021-03-12,2021,Crec.Fruto,0.43,0.0,Sentinel-2A,C-10,C,0.356286,0.2403,0.279329,-0.477179,0.248139,0.619733,0.477179,
20210312T144731_20210312T145128_T19KCV,2021-03-12,2021,Crec.Fruto,0.43,0.0,Sentinel-2A,C-11,C,0.373709,0.24368,0.296546,-0.493673,0.252806,0.686218,0.493673,
20210406T144729_20210406T145114_T19KCV,2021-04-06,2021,Envero,6.45,0.0,Sentinel-2B,A-1,A,0.302601,0.213691,0.230349,-0.421164,0.215653,0.503875,0.421164,1.785565
20210406T144729_20210406T145114_T19KCV,2021-04-06,2021,Envero,6.45,0.0,Sentinel-2B,A-2,A,0.338821,0.23455,0.260907,-0.464874,0.239304,0.582958,0.464874,1.875723
20210406T144729_20210406T145114_T19KCV,2021-04-06,2021,Envero,6.45,0.0,Sentinel-2B,A-3,A,0.367123,0.248678,0.28516,-0.490535,0.254809,0.662449,0.490535,1.984334
20210406T144729_20210406T145114_T19KCV,2021-04-06,2021,Envero,6.45,0.0,Sentinel-2B,A-4,A,0.366121,0.250116,0.288777,-0.49357,0.255943,0.660622,0.49357,2.132959
20210406T144729_20210406T145114_T19KCV,2021-04-06,2021,Envero,6.45,0.0,Sentinel-2B,B-5,B,0.360918,0.248451,0.283122,-0.477285,0.251632,0.664548,0.477285,2.258416
20210406T144729_20210406T145114_T19KCV,2021-04-06,2021,Envero,6.45,0.0,Sentinel-2B,B-6,B,0.377492,0.262785,0.29682,-0.491778,0.264513,0.704843,0.491778,3.629789
20210406T144729_20210406T145114_T19KCV,2021-04-06,2021,Envero,6.45,0.0,Sentinel-2B,B-7,B,0.379496,0.252665,0.298976,-0.50106,0.258675,0.713405,0.50106,2.25522
20210406T144729_20210406T145114_T19KCV,2021-04-06,2021,Envero,6.45,0.0,Sentinel-2B,B-8,B,0.402487,0.266178,0.321788,-0.51937,0.271522,0.778628,0.51937,2.081947
20210406T144729_20210406T145114_T19KCV,2021-04-06,2021,Envero,6.45,0.0,Sentinel-2B,C-9,C,0.382855,0.251679,0.297511,-0.50547,0.258765,0.703654,0.50547,1.909262
20210406T144729_20210406T145114_T19KCV,2021-04-06,2021,Envero,6.45,0.0,Sentinel-2B,C-10,C,0.384199,0.257834,0.300054,-0.502051,0.262531,0.712134,0.502051,
20210406T144729_20210406T145114_T19KCV,2021-04-06,2021,Envero,6.45,0.0,Sentinel-2B,C-11,C,0.405548,0.262238,0.319004,-0.520656,0.266912,0.799622,0.520656,2.545719
20210416T144719_20210416T145553_T19KCV,2021-04-16,2021,Envero,0.04,0.0,Sentinel-2B,A-1,A,0.31151,0.230079,0.235144,-0.424668,0.222927,0.508494,0.424668,2.092818
20210416T144719_20210416T145553_T19KCV,2021-04-16,2021,Envero,0.04,0.0,Sentinel-2B,A-2,A,0.331276,0.240046,0.251058,-0.448812,0.235057,0.550583,0.448812,2.088228
20210416T144719_20210416T145553_T19KCV,2021-04-16,2021,Envero,0.04,0.0,Sentinel-2B,A-3,A,0.351491,0.252385,0.272307,-0.466488,0.246533,0.620822,0.466488,2.267387
20210416T144719_20210416T145553_T19KCV,2021-04-16,2021,Envero,0.04,0.0,Sentinel-2B,A-4,A,0.34318,0.247539,0.26419,-0.460737,0.242056,0.586066,0.460737,1.98181
20210416T144719_20210416T145553_T19KCV,2021-04-16,2021,Envero,0.04,0.0,Sentinel-2B,B-5,B,0.356614,0.258029,0.276792,-0.464189,0.249961,0.639476,0.464189,2.314525
20210416T144719_20210416T145553_T19KCV,2021-04-16,2021,Envero,0.04,0.0,Sentinel-2B,B-6,B,0.365934,0.266302,0.283425,-0.471507,0.257021,0.659876,0.471507,2.272555
20210416T144719_20210416T145553_T19KCV,2021-04-16,2021,Envero,0.04,0.0,Sentinel-2B,B-7,B,0.368977,0.259208,0.289147,-0.479431,0.253101,0.671125,0.479431,2.303343
20210416T144719_20210416T145553_T19KCV,2021-04-16,2021,Envero,0.04,0.0,Sentinel-2B,B-8,B,0.379786,0.267025,0.297082,-0.48581,0.259278,0.694262,0.48581,2.405985
20210416T144719_20210416T145553_T19KCV,2021-04-16,2021,Envero,0.04,0.0,Sentinel-2B,C-9,C,0.37137,0.258601,0.288011,-0.481952,0.252966,0.672548,0.481952,0.931804
20210416T144719_20210416T145553_T19KCV,2021-04-16,2021,Envero,0.04,0.0,Sentinel-2B,C-10,C,0.36041,0.255056,0.277177,-0.468301,0.247837,0.638615,0.468301,2.262261
20210416T144719_20210416T145553_T19KCV,2021-04-16,2021,Envero,0.04,0.0,Sentinel-2B,C-11,C,0.394267,0.270113,0.306321,-0.49686,0.262246,0.754808,0.49686,2.850344
20210426T144719_20210426T145611_T19KCV,2021-04-26,2021,Envero,0.47,0.0,Sentinel-2B,A-1,A,0.335799,0.226885,0.250208,-0.465717,0.235685,0.562333,0.465717,2.208902
20210426T144719_20210426T145611_T19KCV,2021-04-26,2021,Envero,0.47,0.0,Sentinel-2B,A-2,A,0.381237,0.250497,0.2901,-0.519759,0.264312,0.672723,0.519759,1.586405
20210426T144719_20210426T145611_T19KCV,2021-04-26,2021,Envero,0.47,0.0,Sentinel-2B,A-3,A,0.401645,0.25986,0.306735,-0.537653,0.273849,0.733132,0.537653,2.227021
20210426T144719_20210426T145611_T19KCV,2021-04-26,2021,Envero,0.47,0.0,Sentinel-2B,A-4,A,0.407182,0.265223,0.31403,-0.545358,0.279649,0.742183,0.545358,2.323631
20210426T144719_20210426T145611_T19KCV,2021-04-26,2021,Envero,0.47,0.0,Sentinel-2B,B-5,B,0.395616,0.259155,0.304132,-0.523025,0.269826,0.734143,0.523025,5.912641
20210426T144719_20210426T145611_T19KCV,2021-04-26,2021,Envero,0.47,0.0,Sentinel-2B,B-6,B,0.417599,0.27693,0.325952,-0.541751,0.28677,0.800751,0.541751,2.416667
20210426T144719_20210426T145611_T19KCV,2021-04-26,2021,Envero,0.47,0.0,Sentinel-2B,B-7,B,0.4121,0.261512,0.319712,-0.545796,0.27521,0.781089,0.545796,9.036135
20210426T144719_20210426T145611_T19KCV,2021-04-26,2021,Envero,0.47,0.0,Sentinel-2B,B-8,B,0.440447,0.276842,0.345752,-0.569501,0.290849,0.86421,0.569501,3.057566
20210426T144719_20210426T145611_T19KCV,2021-04-26,2021,Envero,0.47,0.0,Sentinel-2B,C-9,C,0.417166,0.259618,0.321053,-0.553261,0.275143,0.791948,0.553261,2.642514
20210426T144719_20210426T145611_T19KCV,2021-04-26,2021,Envero,0.47,0.0,Sentinel-2B,C-10,C,0.419497,0.265282,0.324062,-0.550777,0.279198,0.789587,0.550777,1.15228
20210426T144719_20210426T145611_T19KCV,2021-04-26,2021,Envero,0.47,0.0,Sentinel-2B,C-11,C,0.441974,0.268404,0.345974,-0.573403,0.283079,0.909997,0.573403,2.918749
20210526T144729_20210526T145620_T19KCV,2021-05-26,2021,Envero,25.77,0.0,Sentinel-2B,A-1,A,0.33676,0.237131,0.26001,-0.45247,0.236946,0.591511,0.45247,1.894552
20210526T144729_20210526T145620_T19KCV,2021-05-26,2021,Envero,25.77,0.0,Sentinel-2B,A-2,A,0.371034,0.25791,0.289382,-0.486688,0.259641,0.677269,0.486688,2.194545
20210526T144729_20210526T145620_T19KCV,2021-05-26,2021,Envero,25.77,0.0,Sentinel-2B,A-3,A,0.391417,0.263435,0.306949,-0.514786,0.268984,0.738469,0.514786,5.211566
20210526T144729_20210526T145620_T19KCV,2021-05-26,2021,Envero,25.77,0.0,Sentinel-2B,A-4,A,0.407097,0.277211,0.320337,-0.528092,0.28109,0.775045,0.528092,2.375743
20210526T144729_20210526T145620_T19KCV,2021-05-26,2021,Envero,25.77,0.0,Sentinel-2B,B-5,B,0.387454,0.261294,0.303971,-0.505616,0.266127,0.744855,0.505616,1.748055
20210526T144729_20210526T145620_T19KCV,2021-05-26,2021,Envero,25.77,0.0,Sentinel-2B,B-6,B,0.414128,0.285549,0.328937,-0.525824,0.285841,0.8203,0.525824,2.08039
20210526T144729_20210526T145620_T19KCV,2021-05-26,2021,Envero,25.77,0.0,Sentinel-2B,B-7,B,0.361152,0.246515,0.282905,-0.480257,0.249413,0.655254,0.480257,2.800053
20210526T144729_20210526T145620_T19KCV,2021-05-26,2021,Envero,25.77,0.0,Sentinel-2B,B-8,B,0.39734,0.267785,0.321154,-0.506907,0.26889,0.788663,0.506907,2.875733
20210526T144729_20210526T145620_T19KCV,2021-05-26,2021,Envero,25.77,0.0,Sentinel-2B,C-9,C,0.392668,0.274972,0.309101,-0.490145,0.264745,0.747639,0.490145,2.579934
20210526T144729_20210526T145620_T19KCV,2021-05-26,2021,Envero,25.77,0.0,Sentinel-2B,C-10,C,0.36604,0.252411,0.286885,-0.478471,0.251831,0.668585,0.478471,1.910162
20210526T144729_20210526T145620_T19KCV,2021-05-26,2021,Envero,25.77,0.0,Sentinel-2B,C-11,C,0.379817,0.260079,0.297574,-0.480621,0.254968,0.714895,0.480621,2.594926
20210928T144731_20210928T144918_T19KCV,2021-09-28,2022,Brotacion,10.52,0.0,Sentinel-2A,A-1,A,0.368115,0.262875,0.266223,-0.476045,0.266719,0.595306,0.476045,2.44101
20210928T144731_20210928T144918_T19KCV,2021-09-28,2022,Brotacion,10.52,0.0,Sentinel-2A,A-2,A,0.377542,0.264379,0.272621,-0.495093,0.272315,0.61268,0.495093,
20210928T144731_20210928T144918_T19KCV,2021-09-28,2022,Brotacion,10.52,0.0,Sentinel-2A,A-3,A,0.368792,0.258403,0.27413,-0.48744,0.265358,0.606148,0.48744,1.62366
20210928T144731_20210928T144918_T19KCV,2021-09-28,2022,Brotacion,10.52,0.0,Sentinel-2A,A-4,A,0.364285,0.255365,0.267588,-0.485708,0.263268,0.58595,0.485708,2.078565
20210928T144731_20210928T144918_T19KCV,2021-09-28,2022,Brotacion,10.52,0.0,Sentinel-2A,B-5,B,0.388355,0.273693,0.288916,-0.49525,0.277097,0.671548,0.49525,2.283294
20210928T144731_20210928T144918_T19KCV,2021-09-28,2022,Brotacion,10.52,0.0,Sentinel-2A,B-6,B,0.390063,0.277539,0.291409,-0.501566,0.281423,0.675715,0.501566,2.389992
20210928T144731_20210928T144918_T19KCV,2021-09-28,2022,Brotacion,10.52,0.0,Sentinel-2A,B-7,B,0.39752,0.273563,0.298177,-0.506869,0.279917,0.696373,0.506869,2.307324
20210928T144731_20210928T144918_T19KCV,2021-09-28,2022,Brotacion,10.52,0.0,Sentinel-2A,B-8,B,0.409611,0.283713,0.310038,-0.514996,0.288471,0.738637,0.514996,2.492629
20210928T144731_20210928T144918_T19KCV,2021-09-28,2022,Brotacion,10.52,0.0,Sentinel-2A,C-9,C,0.408535,0.280649,0.302298,-0.516306,0.287238,0.71766,0.516306,1.793956
20210928T144731_20210928T144918_T19KCV,2021-09-28,2022,Brotacion,10.52,0.0,Sentinel-2A,C-10,C,0.392067,0.273363,0.288412,-0.497978,0.278094,0.675316,0.497978,2.204609
20210928T144731_20210928T144918_T19KCV,2021-09-28,2022,Brotacion,10.52,0.0,Sentinel-2A,C-11,C,0.432724,0.291479,0.321049,-0.533963,0.297775,0.794939,0.533963,2.292052
20211028T144731_20211028T145534_T19KCV,2021-10-28,2022,Floracion,2.4,0.0,Sentinel-2A,A-1,A,0.352418,0.267427,0.246733,-0.45362,0.266698,0.535505,0.45362,1.734421
20211028T144731_20211028T145534_T19KCV,2021-10-28,2022,Floracion,2.4,0.0,Sentinel-2A,A-2,A,0.34286,0.253724,0.243581,-0.460365,0.2589,0.5107,0.460365,1.63427
20211028T144731_20211028T145534_T19KCV,2021-10-28,2022,Floracion,2.4,0.0,Sentinel-2A,A-3,A,0.356987,0.265245,0.258829,-0.467697,0.268067,0.55863,0.467697,1.899556
20211028T144731_20211028T145534_T19KCV,2021-10-28,2022,Floracion,2.4,0.0,Sentinel-2A,A-4,A,0.340239,0.252424,0.24534,-0.459255,0.257101,0.511295,0.459255,1.944138
20211028T144731_20211028T145534_T19KCV,2021-10-28,2022,Floracion,2.4,0.0,Sentinel-2A,B-5,B,0.382055,0.289169,0.275662,-0.474008,0.28666,0.628452,0.474008,1.965576
20211028T144731_20211028T145534_T19KCV,2021-10-28,2022,Floracion,2.4,0.0,Sentinel-2A,B-6,B,0.349382,0.283059,0.252984,-0.428483,0.265006,0.566356,0.428483,2.000314
20211028T144731_20211028T145534_T19KCV,2021-10-28,2022,Floracion,2.4,0.0,Sentinel-2A,B-7,B,0.375025,0.275958,0.271886,-0.477639,0.277419,0.60169,0.477639,1.85857
20211028T144731_20211028T145534_T19KCV,2021-10-28,2022,Floracion,2.4,0.0,Sentinel-2A,B-8,B,0.3547,0.278076,0.260756,-0.43651,0.264287,0.580042,0.43651,2.08778
20211028T144731_20211028T145534_T19KCV,2021-10-28,2022,Floracion,2.4,0.0,Sentinel-2A,C-9,C,0.368434,0.268729,0.266405,-0.477723,0.272468,0.577843,0.477723,1.862752
20211028T144731_20211028T145534_T19KCV,2021-10-28,2022,Floracion,2.4,0.0,Sentinel-2A,C-10,C,0.334406,0.25903,0.240489,-0.428612,0.251148,0.524132,0.428612,1.822747
